nsub,nbloque,itrial,distancia,respuesta
1.0,2.0,5.0,6.65,1.0
1.0,2.0,6.0,9.0,1.6
1.0,2.0,5.0,6.65,1.2
1.0,2.0,3.0,3.65,0.8
1.0,2.0,4.0,4.9,0.5
1.0,2.0,6.0,9.0,1.2
1.0,2.0,4.0,4.9,1.0
1.0,2.0,2.0,2.7,0.8
1.0,2.0,3.0,3.65,0.5
1.0,2.0,1.0,2.0,0.3
1.0,2.0,1.0,2.0,0.25
1.0,2.0,4.0,4.9,0.8
1.0,2.0,2.0,2.7,0.5
1.0,2.0,5.0,6.65,1.2
1.0,2.0,2.0,2.7,1.0
1.0,2.0,3.0,3.65,1.2
1.0,2.0,6.0,9.0,1.6
1.0,2.0,1.0,2.0,1.0
