"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"log10(target_distance)",1.24326112160875,1.24326112160875,1,19.0076470988304,104.180484093367,3.76503111378084e-09
"room_condition",0.00108305034258359,0.00108305034258359,1,79.6523747742106,0.0907554390841429,0.764004007381966
"log10(target_distance):room_condition",0.000678478127538261,0.000678478127538261,1,176.381825703903,0.0568538487572375,0.811816287681413
