nsub,nbloque,itrial,distancia,respuesta
22.0,1.0,2.0,2.7,0.2
22.0,1.0,5.0,6.65,1.4
22.0,1.0,3.0,3.65,1.4
22.0,1.0,6.0,9.0,2.0
22.0,1.0,1.0,2.0,0.5
22.0,1.0,3.0,3.65,0.9
22.0,1.0,6.0,9.0,1.5
22.0,1.0,2.0,2.7,0.001
22.0,1.0,4.0,4.9,1.0
22.0,1.0,1.0,2.0,0.5
22.0,1.0,5.0,6.65,2.0
22.0,1.0,5.0,6.65,3.0
22.0,1.0,3.0,3.65,1.4
22.0,1.0,2.0,2.7,0.5
22.0,1.0,1.0,2.0,0.3
22.0,1.0,6.0,9.0,2.5
22.0,1.0,4.0,4.9,2.5
22.0,1.0,4.0,4.9,1.25
