subject,room_condition,target_distance,block,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_m,log_bias_unsigned_sd,log_bias_unsigned_sem,log_bias_unsigned_var,log_bias_unsigned_n,log_bias_unsigned_m
50,Congruent VE,3.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.8333333333333333,0.07908907797118164,0.04566210045662102,0.006255082254331649,3,-0.4977168949771689,0.07908907797118164,0.04566210045662102,0.006255082254331649,3,0.4977168949771689,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.07213341321301367,0.041646245536099954,0.005203229301759375,3,-0.3029091143285935,0.07213341321301367,0.041646245536099954,0.005203229301759375,3,0.3029091143285935
2,Small VE,4.9,1,0.39686269665968854,0.229128784747792,0.15749999999999997,3,0.5499999999999999,0.08099238707340584,0.04676097647914123,0.006559766763848398,3,-0.8877551020408164,0.08099238707340584,0.04676097647914123,0.006559766763848398,3,0.8877551020408164,0.3968626966596887,0.22912878474779208,0.15750000000000008,3,0.5139909610873662,0.29675281974482537,0.26418670807951444,3,-1.098690424785664,0.5139909610873662,0.29675281974482537,0.26418670807951444,3,1.098690424785664
4,Small VE,4.9,1,1.7320508075688772,1,3,3,6,0.35347975664670966,0.20408163265306126,0.12494793835901707,3,0.22448979591836726,0.35347975664670966,0.20408163265306126,0.12494793835901707,3,0.22448979591836726,1.7320508075688772,1,3,3,0.11784872693337989,0.06803999421864158,0.013888322439818338,3,0.07681391852614673,0.11784872693337989,0.06803999421864158,0.013888322439818338,3,0.07681391852614673
6,Small VE,4.9,1,1.2583057392117916,0.7264831572567789,1.5833333333333333,3,1.8333333333333333,0.2567970896350595,0.14826186882791406,0.06594474524503678,3,-0.6258503401360545,0.2567970896350595,0.14826186882791406,0.06594474524503678,3,0.6258503401360545,1.2583057392117916,0.7264831572567789,1.5833333333333333,3,0.4080448776681451,0.2355848199631515,0.16650062219121153,3,-0.5311556617886263,0.4080448776681451,0.2355848199631515,0.16650062219121153,3,0.5311556617886263
8,Small VE,4.9,1,0.6806859285554046,0.3929942040850532,0.46333333333333326,3,3.7333333333333334,0.13891549562355193,0.08020289879286799,0.019297514924337074,3,-0.23809523809523814,0.13891549562355193,0.08020289879286799,0.019297514924337074,3,0.23809523809523814,0.6806859285554046,0.3929942040850532,0.46333333333333326,3,0.07675680803151011,0.04431556377912879,0.005891607579186095,3,-0.12271923454667194,0.07675680803151011,0.04431556377912879,0.005891607579186095,3,0.12271923454667194
10,Small VE,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.3333333333333335,0.05891329277445158,0.03401360544217685,0.0034707760655282487,3,-0.5238095238095238,0.05891329277445158,0.03401360544217685,0.0034707760655282487,3,0.5238095238095238,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.055951022097371565,0.03230333766935217,0.003130516873740561,3,-0.3245594090258282,0.055951022097371565,0.03230333766935217,0.003130516873740561,3,0.3245594090258282
13,Small VE,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.3333333333333333,0.11782658554890321,0.06802721088435375,0.013883104262113009,3,-0.7278911564625851,0.11782658554890321,0.06802721088435375,0.013883104262113009,3,0.7278911564625851,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.17379974903075143,0.10034333188799374,0.03020635276315218,3,-0.58985274814052,0.17379974903075143,0.10034333188799374,0.03020635276315218,3,0.58985274814052
15,Small VE,4.9,1,0.5033222956847166,0.2905932629027116,0.25333333333333335,3,1.0333333333333334,0.1027188358540238,0.05930474753116563,0.010551159239205887,3,-0.7891156462585034,0.1027188358540238,0.05930474753116563,0.010551159239205887,3,0.7891156462585034,0.5033222956847166,0.2905932629027116,0.25333333333333335,3,0.24598160156698032,0.14201754388039137,0.06050694830945666,3,-0.7180447638452053,0.24598160156698032,0.14201754388039137,0.06050694830945666,3,0.7180447638452053
17,Small VE,4.9,1,0,0,0,3,1,0,0,0,3,-0.7959183673469388,0,0,0,3,0.7959183673469388,0,0,0,3,0,0,0,3,-0.6901960800285137,0,0,0,3,0.6901960800285137
19,Small VE,4.9,1,0.37859388972001823,0.21858128414340003,0.14333333333333334,3,0.5666666666666667,0.07726405912653433,0.04460842533538776,0.005969734832708593,3,-0.8843537414965986,0.07726405912653433,0.04460842533538776,0.005969734832708593,3,0.8843537414965986,0.37859388972001823,0.21858128414340003,0.1433333333333333,3,0.27305924896534806,0.15765083089486076,0.07456135344551992,3,-0.9971356646793055,0.27305924896534806,0.15765083089486076,0.07456135344551992,3,0.9971356646793055
