nsub,nbloque,itrial,distancia,respuesta
20.0,2.0,4.0,4.9,3.5
20.0,2.0,2.0,2.7,3.0
20.0,2.0,6.0,9.0,5.0
20.0,2.0,3.0,3.65,4.5
20.0,2.0,5.0,6.65,7.0
20.0,2.0,4.0,4.9,5.0
20.0,2.0,5.0,6.65,7.0
20.0,2.0,1.0,2.0,1.5
20.0,2.0,5.0,6.65,4.5
20.0,2.0,3.0,3.65,3.0
20.0,2.0,4.0,4.9,5.0
20.0,2.0,2.0,2.7,3.5
20.0,2.0,2.0,2.7,4.0
20.0,2.0,6.0,9.0,6.0
20.0,2.0,1.0,2.0,1.0
20.0,2.0,1.0,2.0,1.5
20.0,2.0,6.0,9.0,7.0
20.0,2.0,3.0,3.65,2.5
