nsub,nbloque,itrial,distancia,respuesta
1.0,1.0,5.0,6.65,23.0
1.0,1.0,6.0,9.0,26.0
1.0,1.0,2.0,2.7,26.0
1.0,1.0,3.0,3.65,26.0
1.0,1.0,1.0,2.0,20.0
1.0,1.0,6.0,9.0,30.0
1.0,1.0,4.0,4.9,35.0
1.0,1.0,1.0,2.0,20.0
1.0,1.0,2.0,2.7,25.0
1.0,1.0,4.0,4.9,30.0
1.0,1.0,2.0,2.7,30.0
1.0,1.0,1.0,2.0,15.0
1.0,1.0,3.0,3.65,28.0
1.0,1.0,5.0,6.65,35.0
1.0,1.0,4.0,4.9,30.0
1.0,1.0,5.0,6.65,40.0
1.0,1.0,3.0,3.65,40.0
1.0,1.0,6.0,9.0,45.0
