subject,room_condition,target_distance,block,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n
8,OSCURAS,2.7,1,0.02886751345948128,0.016666666666666663,8.33333333333333e-4,3,0.4666666666666667,0.010691671651659655,0.006172839506172793,1.1431184270690271e-4,3,-0.8271604938271605,0.010691671651659655,0.006172839506172793,1.1431184270690271e-4,3,0.8271604938271605,0.028867513459481187,0.016666666666666607,8.333333333333274e-4,3
9,OSCURAS,2.7,1,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,2.3333333333333335,0.42766686606638943,0.24691358024691357,0.18289894833104706,3,-0.13580246913580252,0.29936680624647266,0.17283950617283955,0.0896204846822131,3,0.28395061728395055,0.8082903768654762,0.4666666666666668,0.6533333333333337,3
11,OSCURAS,2.7,1,1.0408329997330663,0.6009252125773316,1.0833333333333333,3,1.8333333333333333,0.38549370360483937,0.22256489354715983,0.14860539551897575,3,-0.3209876543209877,0.26276292165176257,0.15170624354869766,0.0690443529949703,3,0.3950617283950617,0.7094598884597589,0.40960685758148374,0.5033333333333336,3
12,OSCURAS,2.7,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.1666666666666667,0.10691671651659736,0.06172839506172839,0.011431184270690443,3,-0.5679012345679013,0.10691671651659736,0.06172839506172839,0.011431184270690443,3,0.5679012345679013,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
13,OSCURAS,2.7,1,0.3785938897200183,0.21858128414340006,0.14333333333333337,3,0.6666666666666667,0.14021995915556235,0.08095603116422226,0.019661636945587573,3,-0.7530864197530864,0.14021995915556235,0.08095603116422226,0.019661636945587573,3,0.7530864197530864,0.37859388972001834,0.21858128414340008,0.1433333333333334,3
14,OSCURAS,2.7,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.8333333333333334,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,-0.6913580246913581,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,0.6913580246913581,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
15,OSCURAS,2.7,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.1666666666666665,0.10691671651659736,0.06172839506172839,0.011431184270690441,3,-0.1975308641975309,0.10691671651659736,0.06172839506172839,0.011431184270690441,3,0.1975308641975309,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
16,OSCURAS,2.7,1,0.11547005383792512,0.06666666666666665,0.013333333333333327,3,1.4333333333333333,0.04276668660663891,0.02469135802469134,0.001828989483310468,3,-0.46913580246913583,0.04276668660663891,0.02469135802469134,0.001828989483310468,3,0.46913580246913583,0.11547005383792512,0.06666666666666665,0.013333333333333327,3
17,OSCURAS,2.7,1,0.8082903768654761,0.46666666666666673,0.6533333333333333,3,1.5333333333333332,0.2993668062464726,0.1728395061728395,0.08962048468221306,3,-0.4320987654320988,0.2993668062464726,0.1728395061728395,0.08962048468221306,3,0.4320987654320988,0.808290376865476,0.4666666666666667,0.6533333333333332,3
19,OSCURAS,2.7,1,0.11547005383792516,0.06666666666666668,0.013333333333333334,3,0.43333333333333335,0.042766686606638946,0.02469135802469136,0.0018289894833104707,3,-0.8395061728395062,0.042766686606638946,0.02469135802469136,0.0018289894833104707,3,0.8395061728395062,0.11547005383792526,0.06666666666666674,0.013333333333333357,3
20,OSCURAS,2.7,1,0.40414518843273806,0.23333333333333336,0.16333333333333336,3,0.9333333333333333,0.14968340312323636,0.08641975308641979,0.022405121170553283,3,-0.654320987654321,0.14968340312323636,0.08641975308641979,0.022405121170553283,3,0.654320987654321,0.40414518843273806,0.23333333333333336,0.16333333333333336,3
1,OSCURAS,3.65,1,0.20816659994661332,0.12018504251546634,0.043333333333333356,3,1.8666666666666667,0.05703194519085298,0.03292740890834695,0.003252642772252458,3,-0.4885844748858448,0.05703194519085298,0.03292740890834695,0.003252642772252458,3,0.4885844748858448,0.20816659994661332,0.12018504251546634,0.043333333333333356,3
2,OSCURAS,3.65,1,0.5,0.2886751345948129,0.25,3,3,0.136986301369863,0.07908907797118161,0.018765246762994934,3,-0.1780821917808219,0.136986301369863,0.07908907797118161,0.018765246762994934,3,0.1780821917808219,0.5,0.2886751345948129,0.25,3
3,OSCURAS,3.65,1,0.3818813079129867,0.22047927592204924,0.14583333333333334,3,1.0833333333333333,0.10462501586657166,0.06040528107453402,0.010946393945080372,3,-0.7031963470319634,0.10462501586657166,0.06040528107453402,0.010946393945080372,3,0.7031963470319634,0.3818813079129867,0.22047927592204924,0.14583333333333334,3
4,OSCURAS,3.65,1,1.6072751268321592,0.9279607271383371,2.5833333333333335,3,2.1666666666666665,0.44034934981702994,0.25423581565433895,0.193907549884281,3,-0.406392694063927,0.33142004222144394,0.1913454505913878,0.10983924438606367,3,0.4703196347031964,1.2096831541082702,0.6984108946585654,1.4633333333333332,3
5,OSCURAS,3.65,1,0,0,0,3,2,0,0,0,3,-0.4520547945205479,0,0,0,3,0.4520547945205479,0,0,0,3
6,OSCURAS,3.65,1,0.5,0.2886751345948129,0.25,3,1,0.136986301369863,0.07908907797118161,0.01876524676299493,3,-0.726027397260274,0.136986301369863,0.07908907797118161,0.01876524676299493,3,0.726027397260274,0.5,0.2886751345948129,0.25,3
7,OSCURAS,3.65,1,0.18027756377319948,0.10408329997330665,0.0325,3,0.25,0.04939111336252043,0.028515972595426493,0.002439482079189344,3,-0.9315068493150684,0.04939111336252043,0.028515972595426493,0.002439482079189344,3,0.9315068493150684,0.1802775637731995,0.10408329997330666,0.032500000000000015,3
8,OSCURAS,3.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.1666666666666667,0.0790890779711816,0.045662100456621,0.006255082254331644,3,-0.680365296803653,0.0790890779711816,0.045662100456621,0.006255082254331644,3,0.680365296803653,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
9,OSCURAS,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,2.6666666666666665,0.1581781559423632,0.091324200913242,0.025020329017326575,3,-0.2694063926940639,0.1581781559423632,0.091324200913242,0.025020329017326575,3,0.2694063926940639,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
11,OSCURAS,3.65,1,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,2.6666666666666665,0.31635631188472646,0.18264840182648404,0.10008131606930631,3,-0.2694063926940639,0.20563160272507217,0.1187214611872146,0.042284356039281906,3,0.3333333333333333,0.7505553499465134,0.4333333333333333,0.5633333333333331,3
12,OSCURAS,3.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.8333333333333334,0.0790890779711816,0.045662100456621,0.006255082254331644,3,-0.771689497716895,0.0790890779711816,0.045662100456621,0.006255082254331644,3,0.771689497716895,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
13,OSCURAS,3.65,1,0.5033222956847166,0.2905932629027116,0.25333333333333335,3,1.4666666666666666,0.13789651936567582,0.07961459257608539,0.019015450053168206,3,-0.5981735159817352,0.13789651936567582,0.07961459257608539,0.019015450053168206,3,0.5981735159817352,0.5033222956847166,0.2905932629027116,0.25333333333333335,3
14,OSCURAS,3.65,1,0,0,0,3,1.5,0,0,0,3,-0.589041095890411,0,0,0,3,0.589041095890411,0,0,0,3
15,OSCURAS,3.65,1,0,0,0,3,3,0,0,0,3,-0.1780821917808219,0,0,0,3,0.1780821917808219,0,0,0,3
16,OSCURAS,3.65,1,0.5859465277082315,0.338296385503074,0.3433333333333333,3,1.8333333333333333,0.16053329526252919,0.09268394123371891,0.025770938887846376,3,-0.4977168949771689,0.16053329526252919,0.09268394123371891,0.025770938887846376,3,0.4977168949771689,0.5859465277082315,0.338296385503074,0.3433333333333333,3
17,OSCURAS,3.65,1,0.8660254037844386,0.5,0.75,3,1.5,0.23726723391354487,0.13698630136986303,0.05629574028898481,3,-0.589041095890411,0.23726723391354487,0.13698630136986303,0.05629574028898481,3,0.589041095890411,0.8660254037844386,0.5,0.75,3
19,OSCURAS,3.65,1,0.2645751311064591,0.1527525231651947,0.07,3,0.7,0.07248633728944083,0.04185000634662867,0.005254269093638581,3,-0.8082191780821918,0.07248633728944083,0.04185000634662867,0.005254269093638581,3,0.8082191780821918,0.264575131106459,0.15275252316519466,0.06999999999999999,3
20,OSCURAS,3.65,1,0.5,0.2886751345948129,0.25,3,1.5,0.13698630136986303,0.07908907797118163,0.018765246762994937,3,-0.589041095890411,0.13698630136986303,0.07908907797118163,0.018765246762994937,3,0.589041095890411,0.5,0.2886751345948129,0.25,3
1,OSCURAS,4.9,1,0.20816659994661332,0.12018504251546634,0.043333333333333356,3,1.9333333333333333,0.042482979580941466,0.02452755969703393,0.0018048035540746898,3,-0.6054421768707483,0.042482979580941466,0.02452755969703393,0.0018048035540746898,3,0.6054421768707483,0.2081665999466132,0.12018504251546629,0.04333333333333331,3
2,OSCURAS,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,3.1666666666666665,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,-0.3537414965986395,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,0.3537414965986395,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
3,OSCURAS,4.9,1,0.5,0.2886751345948129,0.25,3,1.5,0.10204081632653061,0.05891329277445161,0.010412328196584757,3,-0.6938775510204082,0.10204081632653061,0.05891329277445161,0.010412328196584757,3,0.6938775510204082,0.5,0.2886751345948129,0.25,3
4,OSCURAS,4.9,1,0.5,0.2886751345948129,0.25,3,3.5,0.1020408163265306,0.058913292774451606,0.010412328196584754,3,-0.28571428571428575,0.1020408163265306,0.058913292774451606,0.010412328196584754,3,0.28571428571428575,0.5,0.2886751345948129,0.25,3
5,OSCURAS,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.8333333333333333,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,-0.6258503401360545,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,0.6258503401360545,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
6,OSCURAS,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.3333333333333333,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,-0.7278911564625851,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,0.7278911564625851,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
7,OSCURAS,4.9,1,0.16072751268321592,0.09279607271383371,0.025833333333333337,3,0.21666666666666667,0.03280153320065639,0.018937974023231413,0.0010759405803137632,3,-0.95578231292517,0.03280153320065639,0.018937974023231413,0.0010759405803137632,3,0.95578231292517,0.16072751268321617,0.09279607271383385,0.025833333333333416,3
8,OSCURAS,4.9,1,0,0,0,3,0.5,0,0,0,3,-0.8979591836734694,0,0,0,3,0.8979591836734694,0,0,0,3
9,OSCURAS,4.9,1,1,0.5773502691896258,1,3,3,0.20408163265306117,0.1178265855489032,0.04164931278633901,3,-0.38775510204081637,0.20408163265306117,0.1178265855489032,0.04164931278633901,3,0.38775510204081637,1,0.5773502691896258,1,3
11,OSCURAS,4.9,1,1,0.5773502691896258,1,3,5,0.20408163265306123,0.11782658554890323,0.04164931278633902,3,0.020408163265306048,0.1079898494312078,0.062347968638854986,0.011661807580174932,3,0.14285714285714282,0.5291502622129183,0.30550504633038944,0.28000000000000014,3
12,OSCURAS,4.9,1,0,0,0,3,1,0,0,0,3,-0.7959183673469388,0,0,0,3,0.7959183673469388,0,0,0,3
13,OSCURAS,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.8333333333333333,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,-0.6258503401360545,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,0.6258503401360545,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
14,OSCURAS,4.9,1,0,0,0,3,1.5,0,0,0,3,-0.6938775510204082,0,0,0,3,0.6938775510204082,0,0,0,3
15,OSCURAS,4.9,1,0,0,0,3,3,0,0,0,3,-0.38775510204081637,0,0,0,3,0.38775510204081637,0,0,0,3
16,OSCURAS,4.9,1,0.11547005383792512,0.06666666666666665,0.013333333333333327,3,1.5666666666666667,0.02356531710978067,0.013605442176870763,5.553241704845216e-4,3,-0.6802721088435374,0.02356531710978067,0.013605442176870763,5.553241704845216e-4,3,0.6802721088435374,0.11547005383792526,0.06666666666666674,0.013333333333333357,3
17,OSCURAS,4.9,1,1,0.5773502691896258,1,3,2,0.2040816326530612,0.11782658554890321,0.041649312786339016,3,-0.5918367346938775,0.2040816326530612,0.11782658554890321,0.041649312786339016,3,0.5918367346938775,1,0.5773502691896258,1,3
19,OSCURAS,4.9,1,0.30138568866708537,0.1740051084818425,0.09083333333333332,3,0.7166666666666667,0.061507283401445956,0.035511246628947425,0.003783145911425789,3,-0.8537414965986394,0.061507283401445956,0.035511246628947425,0.003783145911425789,3,0.8537414965986394,0.3013856886670852,0.1740051084818424,0.09083333333333322,3
20,OSCURAS,4.9,1,0.4330127018922193,0.25,0.1875,3,1.75,0.08836993916167744,0.05102040816326533,0.007809246147438573,3,-0.6428571428571429,0.08836993916167744,0.05102040816326533,0.007809246147438573,3,0.6428571428571429,0.4330127018922193,0.25,0.1875,3
1,OSCURAS,6.65,1,0.1527525231651948,0.08819171036881977,0.023333333333333376,3,2.066666666666667,0.022970304235367618,0.013261911333657096,5.276348766653475e-4,3,-0.6892230576441103,0.022970304235367618,0.013261911333657096,5.276348766653475e-4,3,0.6892230576441103,0.1527525231651945,0.08819171036881959,0.023333333333333286,3
2,OSCURAS,6.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,3.6666666666666665,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,-0.4486215538847118,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,0.4486215538847118,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
3,OSCURAS,6.65,1,0,0,0,3,2,0,0,0,3,-0.6992481203007519,0,0,0,3,0.6992481203007519,0,0,0,3
4,OSCURAS,6.65,1,0.5,0.2886751345948129,0.25,3,5,0.07518796992481203,0.04340979467591171,0.005653230821414438,3,-0.24812030075187974,0.07518796992481203,0.04340979467591171,0.005653230821414438,3,0.24812030075187974,0.5,0.2886751345948129,0.25,3
5,OSCURAS,6.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.3333333333333335,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,-0.6491228070175439,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,0.6491228070175439,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
6,OSCURAS,6.65,1,0.360555127546399,0.20816659994661332,0.13000000000000006,3,1.9000000000000001,0.05421881617239081,0.03130324811227267,0.0029396800271355075,3,-0.7142857142857143,0.05421881617239081,0.03130324811227267,0.0029396800271355075,3,0.7142857142857143,0.360555127546399,0.20816659994661332,0.13000000000000006,3
7,OSCURAS,6.65,1,0.23629078131263045,0.1364225461978742,0.055833333333333346,3,0.6166666666666667,0.035532448317688814,0.020514668601184102,0.0012625548834492267,3,-0.9072681704260652,0.035532448317688814,0.020514668601184102,0.0012625548834492267,3,0.9072681704260652,0.23629078131263057,0.13642254619787425,0.05583333333333341,3
8,OSCURAS,6.65,1,0.15000000000000002,0.08660254037844388,0.022500000000000006,3,1.15,0.022556390977443608,0.013022938402773514,5.087907739272994e-4,3,-0.8270676691729323,0.022556390977443608,0.013022938402773514,5.087907739272994e-4,3,0.8270676691729323,0.1499999999999999,0.08660254037844382,0.022499999999999975,3
9,OSCURAS,6.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,4.666666666666667,0.08681958935182342,0.050125313283208024,0.00753764109521925,3,-0.29824561403508776,0.08681958935182342,0.050125313283208024,0.00753764109521925,3,0.29824561403508776,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
11,OSCURAS,6.65,1,1,0.5773502691896258,1,3,4,0.15037593984962405,0.08681958935182342,0.02261292328565775,3,-0.3984962406015038,0.15037593984962405,0.08681958935182342,0.02261292328565775,3,0.3984962406015038,1,0.5773502691896258,1,3
12,OSCURAS,6.65,1,0,0,0,3,3,0,0,0,3,-0.5488721804511278,0,0,0,3,0.5488721804511278,0,0,0,3
13,OSCURAS,6.65,1,1.5099668870541498,0.8717797887081347,2.28,3,2.4,0.22706268978257893,0.13109470506889245,0.05155746509129967,3,-0.6390977443609023,0.22706268978257893,0.13109470506889245,0.05155746509129967,3,0.6390977443609023,1.5099668870541498,0.8717797887081347,2.28,3
14,OSCURAS,6.65,1,0.5,0.2886751345948129,0.25,3,2,0.07518796992481203,0.04340979467591171,0.005653230821414438,3,-0.6992481203007519,0.07518796992481203,0.04340979467591171,0.005653230821414438,3,0.6992481203007519,0.5,0.2886751345948129,0.25,3
15,OSCURAS,6.65,1,0,0,0,3,3,0,0,0,3,-0.5488721804511278,0,0,0,3,0.5488721804511278,0,0,0,3
16,OSCURAS,6.65,1,0.7094598884597587,0.4096068575814836,0.5033333333333333,3,2.3666666666666667,0.10668569751274568,0.06159501617766671,0.011381838053781068,3,-0.6441102756892231,0.10668569751274568,0.06159501617766671,0.011381838053781068,3,0.6441102756892231,0.7094598884597589,0.40960685758148374,0.5033333333333336,3
17,OSCURAS,6.65,1,1,0.5773502691896258,1,3,2,0.15037593984962405,0.08681958935182342,0.02261292328565775,3,-0.6992481203007519,0.15037593984962405,0.08681958935182342,0.02261292328565775,3,0.6992481203007519,1,0.5773502691896258,1,3
19,OSCURAS,6.65,1,0.3214550253664319,0.18559214542766744,0.10333333333333336,3,1.3666666666666667,0.04833910155886193,0.027908593297393595,0.0023366687395179678,3,-0.7944862155388471,0.04833910155886193,0.027908593297393595,0.0023366687395179678,3,0.7944862155388471,0.3214550253664317,0.18559214542766733,0.10333333333333325,3
20,OSCURAS,6.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.6666666666666665,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,-0.5989974937343359,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,0.5989974937343359,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
1,OSCURAS,9,1,0.2081665999466132,0.12018504251546629,0.04333333333333331,3,2.2666666666666666,0.023129622216290387,0.013353893612829605,5.349794238683139e-4,3,-0.7481481481481481,0.023129622216290387,0.013353893612829605,5.349794238683139e-4,3,0.7481481481481481,0.2081665999466134,0.1201850425154664,0.04333333333333338,3
2,OSCURAS,9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,3.6666666666666665,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,-0.5925925925925927,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,0.5925925925925927,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
3,OSCURAS,9,1,0,0,0,3,2.5,0,0,0,3,-0.7222222222222222,0,0,0,3,0.7222222222222222,0,0,0,3
4,OSCURAS,9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,5.833333333333333,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,-0.35185185185185186,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,0.35185185185185186,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
5,OSCURAS,9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.8333333333333335,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,-0.6851851851851851,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,0.6851851851851851,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
