"nsub" "nbloque" "trial" "distancia" "respuesta" "condicion_sala"
"S4" 1 1 2 1 "SALA_CHICA"
"S4" 1 5 6.65 6 "SALA_CHICA"
"S4" 1 3 3.65 5 "SALA_CHICA"
"S4" 2 1 2 2 "SALA_GRANDE"
"S4" 2 4 4.9 5 "SALA_GRANDE"
"S4" 2 6 9 8 "SALA_GRANDE"
"S4" 2 5 6.65 10 "SALA_GRANDE"
"S4" 2 2 2.7 2 "SALA_GRANDE"
"S4" 2 4 4.9 5 "SALA_GRANDE"
"S4" 2 5 6.65 8 "SALA_GRANDE"
"S4" 2 1 2 2 "SALA_GRANDE"
"S4" 2 3 3.65 5 "SALA_GRANDE"
"S4" 2 2 2.7 2 "SALA_GRANDE"
"S4" 2 6 9 8 "SALA_GRANDE"
"S4" 2 5 6.65 10 "SALA_GRANDE"
"S4" 2 3 3.65 2 "SALA_GRANDE"
"S4" 2 3 3.65 2 "SALA_GRANDE"
"S4" 2 4 4.9 8 "SALA_GRANDE"
"S4" 2 2 2.7 2 "SALA_GRANDE"
"S4" 2 1 2 1 "SALA_GRANDE"
"S4" 2 6 9 10 "SALA_GRANDE"
"S4" 3 3 3.65 2 "SALA_PARLANTES"
"S4" 3 1 2 0.5 "SALA_PARLANTES"
"S4" 3 3 3.65 2 "SALA_PARLANTES"
"S4" 3 5 6.65 5 "SALA_PARLANTES"
"S4" 3 3 3.65 2 "SALA_PARLANTES"
"S4" 3 5 6.65 5 "SALA_PARLANTES"
"S4" 3 2 2.7 2 "SALA_PARLANTES"
"S4" 3 1 2 0.6 "SALA_PARLANTES"
"S4" 3 2 2.7 2 "SALA_PARLANTES"
"S4" 3 2 2.7 2 "SALA_PARLANTES"
"S4" 3 4 4.9 5 "SALA_PARLANTES"
"S4" 3 5 6.65 8 "SALA_PARLANTES"
"S4" 3 4 4.9 5 "SALA_PARLANTES"
"S4" 3 4 4.9 2 "SALA_PARLANTES"
"S4" 3 6 9 10 "SALA_PARLANTES"
"S4" 3 6 9 10 "SALA_PARLANTES"
"S4" 3 1 2 0.5 "SALA_PARLANTES"
"S4" 3 6 9 5 "SALA_PARLANTES"
