nsub,nbloque,itrial,distancia,respuesta
8.0,1.0,6.0,9.0,2.0
8.0,1.0,3.0,3.65,1.5
8.0,1.0,3.0,3.65,1.0
8.0,1.0,1.0,2.0,0.5
8.0,1.0,4.0,4.9,0.5
8.0,1.0,6.0,9.0,1.5
8.0,1.0,6.0,9.0,1.75
8.0,1.0,5.0,6.65,1.15
8.0,1.0,4.0,4.9,0.5
8.0,1.0,2.0,2.7,0.45
8.0,1.0,2.0,2.7,0.5
8.0,1.0,1.0,2.0,0.5
8.0,1.0,4.0,4.9,0.5
8.0,1.0,5.0,6.65,1.0
8.0,1.0,3.0,3.65,1.0
8.0,1.0,2.0,2.7,0.45
8.0,1.0,1.0,2.0,0.4
8.0,1.0,5.0,6.65,1.3
