nsub,nbloque,itrial,distancia,respuesta
13.0,2.0,1.0,2.0,0.3
13.0,2.0,2.0,2.7,0.4
13.0,2.0,1.0,2.0,0.1
13.0,2.0,2.0,2.7,0.1
13.0,2.0,5.0,6.65,3.0
13.0,2.0,3.0,3.65,2.0
13.0,2.0,4.0,4.9,2.3
13.0,2.0,2.0,2.7,0.4
13.0,2.0,6.0,9.0,4.0
13.0,2.0,6.0,9.0,4.3
13.0,2.0,5.0,6.65,4.0
13.0,2.0,3.0,3.65,1.5
13.0,2.0,1.0,2.0,0.2
13.0,2.0,5.0,6.65,3.0
13.0,2.0,4.0,4.9,3.0
13.0,2.0,6.0,9.0,3.5
13.0,2.0,3.0,3.65,0.5
13.0,2.0,4.0,4.9,2.0
