nsub,nbloque,itrial,distancia,respuesta
11.0,1.0,3.0,3.65,0.5
11.0,1.0,3.0,3.65,0.5
11.0,1.0,6.0,9.0,0.8
11.0,1.0,2.0,2.7,0.4
11.0,1.0,5.0,6.65,0.8
11.0,1.0,1.0,2.0,0.25
11.0,1.0,2.0,2.7,0.5
11.0,1.0,5.0,6.65,0.7
11.0,1.0,2.0,2.7,0.25
11.0,1.0,1.0,2.0,0.15
11.0,1.0,4.0,4.9,0.3
11.0,1.0,5.0,6.65,0.5
11.0,1.0,6.0,9.0,0.7
11.0,1.0,1.0,2.0,0.1
11.0,1.0,4.0,4.9,0.15
11.0,1.0,4.0,4.9,0.25
11.0,1.0,3.0,3.65,0.25
11.0,1.0,6.0,9.0,0.7
