nsub,nbloque,itrial,distancia,respuesta
17.0,2.0,5.0,6.65,0.8
17.0,2.0,6.0,9.0,1.1
17.0,2.0,3.0,3.65,1.3
17.0,2.0,1.0,2.0,0.5
17.0,2.0,4.0,4.9,0.8
17.0,2.0,5.0,6.65,1.8
17.0,2.0,2.0,2.7,1.0
17.0,2.0,1.0,2.0,0.5
17.0,2.0,3.0,3.65,1.0
17.0,2.0,1.0,2.0,1.0
17.0,2.0,4.0,4.9,1.5
17.0,2.0,2.0,2.7,0.8
17.0,2.0,5.0,6.65,2.0
17.0,2.0,6.0,9.0,2.2
17.0,2.0,4.0,4.9,1.5
17.0,2.0,2.0,2.7,1.2
17.0,2.0,6.0,9.0,1.5
17.0,2.0,3.0,3.65,1.0
