nsub,nbloque,itrial,distancia,respuesta
14.0,1.0,6.0,9.0,2.0
14.0,1.0,5.0,6.65,2.5
14.0,1.0,3.0,3.65,1.0
14.0,1.0,4.0,4.9,0.5
14.0,1.0,6.0,9.0,3.0
14.0,1.0,5.0,6.65,4.0
14.0,1.0,6.0,9.0,5.0
14.0,1.0,4.0,4.9,3.0
14.0,1.0,4.0,4.9,1.0
14.0,1.0,1.0,2.0,0.2
14.0,1.0,1.0,2.0,0.1
14.0,1.0,3.0,3.65,0.15
14.0,1.0,1.0,2.0,0.1
14.0,1.0,2.0,2.7,0.2
14.0,1.0,3.0,3.65,0.4
14.0,1.0,2.0,2.7,0.3
14.0,1.0,5.0,6.65,1.0
14.0,1.0,2.0,2.7,0.4
