nsub,nbloque,itrial,distancia,respuesta
11.0,1.0,3.0,3.65,2.0
11.0,1.0,3.0,3.65,2.5
11.0,1.0,6.0,9.0,4.0
11.0,1.0,2.0,2.7,1.5
11.0,1.0,5.0,6.65,2.0
11.0,1.0,1.0,2.0,1.0
11.0,1.0,2.0,2.7,1.5
11.0,1.0,5.0,6.65,5.0
11.0,1.0,2.0,2.7,3.0
11.0,1.0,1.0,2.0,2.0
11.0,1.0,4.0,4.9,4.5
11.0,1.0,5.0,6.65,5.0
11.0,1.0,6.0,9.0,5.5
11.0,1.0,1.0,2.0,2.0
11.0,1.0,4.0,4.9,2.5
11.0,1.0,4.0,4.9,2.5
11.0,1.0,3.0,3.65,3.0
11.0,1.0,6.0,9.0,4.5
