nsub,nbloque,itrial,distancia,respuesta
18.0,1.0,4.0,4.9,0.5
18.0,1.0,1.0,2.0,0.2
18.0,1.0,4.0,4.9,0.7
18.0,1.0,4.0,4.9,0.7
18.0,1.0,2.0,2.7,0.2
18.0,1.0,1.0,2.0,0.1
18.0,1.0,5.0,6.65,0.5
18.0,1.0,3.0,3.65,1.0
18.0,1.0,2.0,2.7,0.2
18.0,1.0,3.0,3.65,0.5
18.0,1.0,2.0,2.7,0.2
18.0,1.0,5.0,6.65,1.0
18.0,1.0,6.0,9.0,1.5
18.0,1.0,6.0,9.0,1.5
18.0,1.0,3.0,3.65,0.5
18.0,1.0,1.0,2.0,0.2
18.0,1.0,5.0,6.65,0.5
18.0,1.0,6.0,9.0,1.0
