nsub,nbloque,itrial,distancia,respuesta
29.0,1.0,3.0,3.65,0.8
29.0,1.0,6.0,9.0,1.0
29.0,1.0,3.0,3.65,0.9
29.0,1.0,5.0,6.65,1.0
29.0,1.0,4.0,4.9,0.8
29.0,1.0,4.0,4.9,0.8
29.0,1.0,5.0,6.65,0.83
29.0,1.0,1.0,2.0,0.3
29.0,1.0,5.0,6.65,0.4
29.0,1.0,2.0,2.7,0.2
29.0,1.0,6.0,9.0,0.85
29.0,1.0,1.0,2.0,0.2
29.0,1.0,1.0,2.0,0.2
29.0,1.0,4.0,4.9,0.47
29.0,1.0,6.0,9.0,0.9
29.0,1.0,2.0,2.7,0.3
29.0,1.0,3.0,3.65,0.3
29.0,1.0,2.0,2.7,0.3
