subject,room_condition,target_distance,block,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_m,log_bias_unsigned_sd,log_bias_unsigned_sem,log_bias_unsigned_var,log_bias_unsigned_n,log_bias_unsigned_m
14,No Visual Info,2,1,0.17320508075688773,0.1,0.03,3,0.3,0.08660254037844388,0.05000000000000001,0.007500000000000002,3,-0.85,0.08660254037844388,0.05000000000000001,0.007500000000000002,3,0.85,0.17320508075688776,0.10000000000000002,0.03000000000000001,3,0.22975077112812292,0.1326466695573459,0.05278541683396712,3,-0.8673533304426542,0.22975077112812292,0.1326466695573459,0.05278541683396712,3,0.8673533304426542
15,No Visual Info,2,1,0,0,0,3,0.5,0,0,0,3,-0.75,0,0,0,3,0.75,0,0,0,3,0,0,0,3,-0.6020599913279624,0,0,0,3,0.6020599913279624
16,No Visual Info,2,1,0.9464847243000456,0.5464532103585,0.8958333333333334,3,0.9166666666666666,0.4732423621500228,0.27322660517925,0.22395833333333334,3,-0.5416666666666666,0.4732423621500228,0.27322660517925,0.22395833333333334,3,0.5416666666666666,0.9464847243000456,0.5464532103585,0.8958333333333334,3,0.4598309138608074,0.2654835018992488,0.21144446934206523,3,-0.5017166594399687,0.4598309138608074,0.2654835018992488,0.21144446934206523,3,0.5017166594399687
1,No Visual Info,2.7,1,0.15275252316519466,0.08819171036881969,0.02333333333333333,3,0.3666666666666667,0.05657500857970164,0.03266359643289613,0.003200731595793314,3,-0.8641975308641975,0.05657500857970164,0.03266359643289613,0.003200731595793314,3,0.8641975308641975,0.15275252316519455,0.08819171036881962,0.0233333333333333,3,0.20751179059376343,0.11980698815933058,0.04306114323542992,3,-0.8973437670496666,0.20751179059376343,0.11980698815933058,0.04306114323542992,3,0.8973437670496666
2,No Visual Info,2.7,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.6666666666666666,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,-0.7530864197530864,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,0.7530864197530864,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,-0.6320504279349748,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,0.6320504279349748
3,No Visual Info,2.7,1,0,0,0,3,3,0,0,0,3,0.11111111111111104,0,0,0,3,0.11111111111111104,0,0,0,3,0,0,0,3,0.04575749056067505,0,0,0,3,0.04575749056067505
4,No Visual Info,2.7,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,2.3333333333333335,0.21383343303319471,0.12345679012345678,0.045724737082761764,3,-0.13580246913580252,0.08553337321327796,0.04938271604938276,0.007315957933241896,3,0.20987654320987653,0.23094010767585052,0.13333333333333347,0.05333333333333343,3,0.10166633581773767,0.05869708635189374,0.010336043838605008,3,-0.0716366821431124,0.04883013683244266,0.028192092644777032,0.002384382263075073,3,0.10214167585022911
5,No Visual Info,2.7,1,2.6457513110645907,1.5275252316519468,7,3,7,0.9799078929868853,0.5657500857970172,0.9602194787379971,3,1.5925925925925923,0.9799078929868853,0.5657500857970172,0.9602194787379971,3,1.5925925925925923,2.6457513110645907,1.5275252316519468,7,3,0.19029282912809517,0.10986561612196122,0.03621136081757442,3,0.3884337317607563,0.19029282912809517,0.10986561612196122,0.03621136081757442,3,0.3884337317607563
6,No Visual Info,2.7,1,0.057735026918962595,0.03333333333333335,0.0033333333333333357,3,0.3666666666666667,0.021383343303319504,0.012345679012345697,4.572473708276191e-4,3,-0.8641975308641976,0.021383343303319504,0.012345679012345697,4.572473708276191e-4,3,0.8641975308641976,0.05773502691896263,0.03333333333333337,0.003333333333333339,3,0.0721334132130137,0.04164624553609997,0.00520322930175938,3,-0.8709500183671249,0.0721334132130137,0.04164624553609997,0.00520322930175938,3,0.8709500183671249
7,No Visual Info,2.7,1,0,0,0,3,2,0,0,0,3,-0.2592592592592593,0,0,0,3,0.2592592592592593,0,0,0,3,0,0,0,3,-0.13033376849500614,0,0,0,3,0.13033376849500614
8,No Visual Info,2.7,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.8333333333333334,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,-0.6913580246913581,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,0.6913580246913581,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,-0.5317070960469811,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,0.5317070960469811
9,No Visual Info,2.7,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.6666666666666667,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,-0.3827160493827161,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,0.3827160493827161,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.17379974903075143,0.10034333188799374,0.030206352763152186,3,-0.23067710038299988,0.17379974903075143,0.10034333188799374,0.030206352763152186,3,0.23067710038299988
10,No Visual Info,2.7,1,0.09999999999999998,0.05773502691896257,0.009999999999999995,3,1.2,0.037037037037037035,0.021383343303319473,0.0013717421124828531,3,-0.5555555555555556,0.037037037037037035,0.021383343303319473,0.0013717421124828531,3,0.5555555555555556,0.09999999999999998,0.05773502691896257,0.009999999999999995,3,0.03628585277436475,0.02094964686705462,0.0013166631115628744,3,-0.35319133632142513,0.03628585277436475,0.02094964686705462,0.0013166631115628744,3,0.35319133632142513
11,No Visual Info,2.7,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.3333333333333333,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,-0.5061728395061729,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,0.5061728395061729,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.17379974903075143,0.10034333188799374,0.030206352763152186,3,-0.33102043227099365,0.17379974903075143,0.10034333188799374,0.030206352763152186,3,0.33102043227099365
12,No Visual Info,2.7,1,0,0,0,3,1,0,0,0,3,-0.6296296296296297,0,0,0,3,0.6296296296296297,0,0,0,3,0,0,0,3,-0.43136376415898736,0,0,0,3,0.43136376415898736
13,No Visual Info,2.7,1,0,0,0,3,3,0,0,0,3,0.11111111111111104,0,0,0,3,0.11111111111111104,0,0,0,3,0,0,0,3,0.04575749056067505,0,0,0,3,0.04575749056067505
14,No Visual Info,2.7,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.6666666666666667,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,-0.3827160493827161,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,0.3827160493827161,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.17379974903075143,0.10034333188799374,0.030206352763152186,3,-0.23067710038299988,0.17379974903075143,0.10034333188799374,0.030206352763152186,3,0.23067710038299988
15,No Visual Info,2.7,1,0.5,0.2886751345948129,0.25,3,1,0.1851851851851852,0.10691671651659738,0.03429355281207134,3,-0.6296296296296297,0.1851851851851852,0.10691671651659738,0.03429355281207134,3,0.6296296296296297,0.5,0.2886751345948129,0.25,3,0.24127159022926029,0.13929821756667252,0.058211980251756085,3,-0.47301000969508733,0.24127159022926029,0.13929821756667252,0.058211980251756085,3,0.47301000969508733
16,No Visual Info,2.7,1,1.3228756555322954,0.7637626158259734,1.75,3,2.5,0.4899539464934427,0.2828750428985087,0.2400548696844993,3,-0.07407407407407413,0.26276292165176257,0.15170624354869766,0.0690443529949703,3,0.345679012345679,0.7094598884597589,0.40960685758148374,0.5033333333333336,3,0.2966863105566338,0.17129192126474946,0.08802276687170735,3,-0.09096733113567466,0.20604123276777325,0.11895796120263623,0.04245298960046372,3,0.1966085116369836
1,No Visual Info,3.65,1,0.30550504633038933,0.17638342073763938,0.09333333333333334,3,0.5333333333333333,0.0837000126932574,0.04832422485962726,0.0070056921248514495,3,-0.8538812785388128,0.0837000126932574,0.04832422485962726,0.0070056921248514495,3,0.8538812785388128,0.3055050463303894,0.1763834207376394,0.09333333333333335,3,0.3177343263295005,0.1834439988371215,0.10095510212806151,3,-0.9015357867766185,0.3177343263295005,0.1834439988371215,0.10095510212806151,3,0.9015357867766185
2,No Visual Info,3.65,1,0.46188021535170065,0.2666666666666667,0.21333333333333335,3,1.2333333333333334,0.12654252475389063,0.07305936073059364,0.016013010571089024,3,-0.6621004566210046,0.12654252475389063,0.07305936073059364,0.016013010571089024,3,0.6621004566210046,0.46188021535170076,0.2666666666666668,0.21333333333333349,3,0.1910990241135072,0.11033107301380818,0.03651883701713481,3,-0.4965326784146016,0.1910990241135072,0.11033107301380818,0.03651883701713481,3,0.4965326784146016
3,No Visual Info,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,3.3333333333333335,0.15817815594236323,0.09132420091324202,0.02502032901732658,3,-0.08675799086757989,0.04745344678270895,0.027397260273972594,0.0022518296115593903,3,0.1506849315068493,0.17320508075688762,0.09999999999999994,0.029999999999999964,3,0.0721334132130137,0.04164624553609997,0.005203229301759378,3,-0.04352536420071227,0.02621429040471089,0.015134827621774857,6.871890214225176e-4,3,0.07003678211503737
4,No Visual Info,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,3.6666666666666665,0.15817815594236323,0.09132420091324202,0.02502032901732658,3,0.004566210045662118,0.04745344678270895,0.027397260273972594,0.0022518296115593903,3,0.12328767123287672,0.17320508075688762,0.09999999999999994,0.029999999999999964,3,0.0721334132130137,0.04164624553609997,0.005203229301759378,3,-0.0018791186646123041,0.02621429040471089,0.015134827621774857,6.871890214225176e-4,3,0.05490195449326252
5,No Visual Info,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,8.333333333333334,0.1581781559423632,0.091324200913242,0.025020329017326575,3,1.28310502283105,0.1581781559423632,0.091324200913242,0.025020329017326575,3,1.28310502283105,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.029532922604723986,0.017050840815793777,8.72193517576617e-4,3,0.3578479633512626,0.029532922604723986,0.017050840815793777,8.72193517576617e-4,3,0.3578479633512626
7,No Visual Info,3.65,1,1,0.5773502691896258,1,3,4,0.273972602739726,0.15817815594236323,0.07506098705197974,3,0.09589041095890413,0.14059182025881875,0.0811707252722885,0.019766059923688,3,0.21461187214611874,0.5131601439446885,0.296273147243853,0.26333333333333336,3,0.11121908276973018,0.064212367376127,0.012369684372140092,3,0.030424219004739836,0.04848700396459013,0.027993984791154565,0.0023509895534621792,3,0.08720529216261466
8,No Visual Info,3.65,1,0.5,0.2886751345948129,0.25,3,2,0.13698630136986303,0.07908907797118163,0.018765246762994937,3,-0.4520547945205479,0.13698630136986303,0.07908907797118163,0.018765246762994937,3,0.4520547945205479,0.5,0.2886751345948129,0.25,3,0.11121908276973017,0.06421236737612698,0.012369684372140088,3,-0.27060577665924135,0.11121908276973017,0.06421236737612698,0.012369684372140088,3,0.27060577665924135
9,No Visual Info,3.65,1,0,0,0,3,3,0,0,0,3,-0.1780821917808219,0,0,0,3,0.1780821917808219,0,0,0,3,0,0,0,3,-0.08517160973681223,0,0,0,3,0.08517160973681223
10,No Visual Info,3.65,1,0.5859465277082315,0.338296385503074,0.3433333333333333,3,1.8666666666666667,0.16053329526252919,0.09268394123371891,0.025770938887846376,3,-0.4885844748858448,0.16053329526252919,0.09268394123371891,0.025770938887846376,3,0.4885844748858448,0.5859465277082316,0.33829638550307406,0.34333333333333343,3,0.1530038090197227,0.08833679032457499,0.02341016557454377,3,-0.30791673885676235,0.1530038090197227,0.08833679032457499,0.02341016557454377,3,0.30791673885676235
11,No Visual Info,3.65,1,0.5,0.2886751345948129,0.25,3,1.5,0.13698630136986303,0.07908907797118163,0.018765246762994937,3,-0.589041095890411,0.13698630136986303,0.07908907797118163,0.018765246762994937,3,0.589041095890411,0.5,0.2886751345948129,0.25,3,0.15123760429125518,0.08731707154915029,0.02287281295175829,3,-0.40325244621658723,0.15123760429125518,0.08731707154915029,0.02287281295175829,3,0.40325244621658723
12,No Visual Info,3.65,1,1.5275252316519468,0.881917103688197,2.3333333333333335,3,2.6666666666666665,0.41850006346628676,0.24162112429813615,0.17514230312128606,3,-0.2694063926940639,0.34255706545225667,0.19777541395166864,0.11734534309126166,3,0.33333333333333337,1.2503332889007368,0.7218802609235906,1.5633333333333332,3,0.3177343263295006,0.1834439988371216,0.10095510212806157,3,-0.20256578244059978,0.28946485256079807,0.1671226105469121,0.08378990086804457,3,0.22907720035492488
13,No Visual Info,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,3.6666666666666665,0.15817815594236323,0.09132420091324202,0.02502032901732658,3,0.004566210045662118,0.04745344678270895,0.027397260273972594,0.0022518296115593903,3,0.12328767123287672,0.17320508075688762,0.09999999999999994,0.029999999999999964,3,0.0721334132130137,0.04164624553609997,0.005203229301759378,3,-0.0018791186646123041,0.02621429040471089,0.015134827621774857,6.871890214225176e-4,3,0.05490195449326252
14,No Visual Info,3.65,1,0.7637626158259734,0.4409585518440985,0.5833333333333334,3,1.1666666666666667,0.20925003173314338,0.12081056214906807,0.043785575780321516,3,-0.680365296803653,0.20925003173314338,0.12081056214906807,0.043785575780321516,3,0.680365296803653,0.7637626158259734,0.4409585518440985,0.5833333333333334,3,0.30102999566398114,0.1737997490307514,0.09061905828945652,3,-0.5622928644564748,0.30102999566398114,0.1737997490307514,0.09061905828945652,3,0.5622928644564748
15,No Visual Info,3.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.3333333333333333,0.0790890779711816,0.045662100456621,0.006255082254331644,3,-0.634703196347032,0.0790890779711816,0.045662100456621,0.006255082254331644,3,0.634703196347032,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.10166633581773775,0.05869708635189379,0.010336043838605025,3,-0.4448986917526872,0.10166633581773775,0.05869708635189379,0.010336043838605025,3,0.4448986917526872
16,No Visual Info,3.65,1,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,2.3333333333333335,0.31635631188472646,0.18264840182648404,0.10008131606930631,3,-0.3607305936073059,0.31635631188472646,0.18264840182648404,0.10008131606930631,3,0.3607305936073059,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,0.27546608484848917,0.15904041823988752,0.07588156390175503,3,-0.24421202797669975,0.27546608484848917,0.15904041823988752,0.07588156390175503,3,0.24421202797669975
1,No Visual Info,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.6666666666666666,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,-0.8639455782312925,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,0.8639455782312925,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,-0.8908827438045012,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,0.8908827438045012
2,No Visual Info,4.9,1,0.6557438524302001,0.3785938897200183,0.43000000000000005,3,1.4,0.13382527600616326,0.07726405912653432,0.017909204498125775,3,-0.7142857142857143,0.13382527600616326,0.07726405912653432,0.017909204498125775,3,0.7142857142857143,0.6557438524302,0.3785938897200182,0.4299999999999999,3,0.23559858061940325,0.13602290394130623,0.05550669118987746,3,-0.5827896484505406,0.23559858061940325,0.13602290394130623,0.05550669118987746,3,0.5827896484505406
3,No Visual Info,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,4.333333333333333,0.11782658554890321,0.06802721088435375,0.013883104262113007,3,-0.11564625850340143,0.09426126843912265,0.05442176870748304,0.00888518672775234,3,0.12925170068027214,0.46188021535170104,0.26666666666666694,0.2133333333333337,3,0.055951022097371544,0.032303337669352165,0.0031305168737405585,3,-0.05583275103119917,0.04581976697579654,0.026454054797682057,0.0020994510457162953,3,0.06168203390286927
4,No Visual Info,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,3.6666666666666665,0.1178265855489032,0.06802721088435373,0.013883104262113005,3,-0.2517006802721089,0.1178265855489032,0.06802721088435373,0.013883104262113005,3,0.2517006802721089,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.07213341321301373,0.04164624553609998,0.005203229301759383,3,-0.1297823342366513,0.07213341321301373,0.04164624553609998,0.005203229301759383,3,0.1297823342366513
5,No Visual Info,4.9,1,2.886751345948129,1.666666666666667,8.333333333333334,3,8.333333333333334,0.5891329277445161,0.34013605442176875,0.34707760655282516,3,0.7006802721088434,0.5891329277445161,0.34013605442176875,0.34707760655282516,3,0.7006802721088434,2.886751345948129,1.666666666666667,8.333333333333334,3,0.17379974903075143,0.10034333188799374,0.030206352763152186,3,0.20946058808349263,0.17379974903075143,0.10034333188799374,0.030206352763152186,3,0.20946058808349263
7,No Visual Info,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,3.3333333333333335,0.1178265855489032,0.06802721088435373,0.013883104262113005,3,-0.3197278911564626,0.1178265855489032,0.06802721088435373,0.013883104262113005,3,0.3197278911564626,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.07213341321301373,0.04164624553609998,0.005203229301759383,3,-0.17142857977275128,0.07213341321301373,0.04164624553609998,0.005203229301759383,3,0.17142857977275128
8,No Visual Info,4.9,1,1.0408329997330663,0.6009252125773316,1.0833333333333333,3,2.1666666666666665,0.21241489790470738,0.12263779848516969,0.04512008885186727,3,-0.5578231292517007,0.21241489790470738,0.12263779848516969,0.04512008885186727,3,0.5578231292517007,1.0408329997330663,0.6009252125773316,1.0833333333333333,3,0.25569207129306304,0.14762388619070294,0.06537843532213683,3,-0.39850899223128033,0.25569207129306304,0.14762388619070294,0.06537843532213683,3,0.39850899223128033
9,No Visual Info,4.9,1,0,0,0,3,2,0,0,0,3,-0.5918367346938775,0,0,0,3,0.5918367346938775,0,0,0,3,0,0,0,3,-0.38916608436453254,0,0,0,3,0.38916608436453254
10,No Visual Info,4.9,1,0.5567764362830022,0.3214550253664319,0.31000000000000005,3,2.6,0.11362784413938819,0.06560306640131261,0.012911286963765095,3,-0.46938775510204084,0.11362784413938819,0.06560306640131261,0.012911286963765095,3,0.46938775510204084,0.5567764362830022,0.3214550253664319,0.31000000000000005,3,0.09730775757343066,0.05618066002925904,0.009468799683969551,3,-0.2822775954761,0.09730775757343066,0.05618066002925904,0.009468799683969551,3,0.2822775954761
11,No Visual Info,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,2.6666666666666665,0.11782658554890318,0.06802721088435372,0.013883104262113002,3,-0.4557823129251701,0.11782658554890318,0.06802721088435372,0.013883104262113002,3,0.4557823129251701,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.10166633581773771,0.05869708635189376,0.010336043838605017,3,-0.27177191166074505,0.10166633581773771,0.05869708635189376,0.010336043838605017,3,0.27177191166074505
12,No Visual Info,4.9,1,1.5275252316519468,0.881917103688197,2.3333333333333335,3,3.3333333333333335,0.3117398431942748,0.17998308238534627,0.09718172983479104,3,-0.3197278911564626,0.2895754646774526,0.16718647248223822,0.0838539497431626,3,0.3333333333333333,1.4189197769195179,0.8192137151629675,2.0133333333333345,3,0.19940797782605443,0.11512824967643145,0.03976354162067621,3,-0.19782232845529288,0.190370334304231,0.10991036375626682,0.03624086418310467,3,0.203671611326963
13,No Visual Info,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,4.333333333333333,0.11782658554890321,0.06802721088435375,0.013883104262113007,3,-0.11564625850340143,0.09426126843912265,0.05442176870748304,0.00888518672775234,3,0.12925170068027214,0.46188021535170104,0.26666666666666694,0.2133333333333337,3,0.055951022097371544,0.032303337669352165,0.0031305168737405585,3,-0.05583275103119917,0.04581976697579654,0.026454054797682057,0.0020994510457162953,3,0.06168203390286927
14,No Visual Info,4.9,1,0,0,0,3,0.5,0,0,0,3,-0.8979591836734694,0,0,0,3,0.8979591836734694,0,0,0,3,0,0,0,3,-0.9912260756924949,0,0,0,3,0.9912260756924949
15,No Visual Info,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.8333333333333333,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,-0.6258503401360545,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,0.6258503401360545,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.07213341321301374,0.04164624553609999,0.005203229301759384,3,-0.4308123299006325,0.07213341321301374,0.04164624553609999,0.005203229301759384,3,0.4308123299006325
16,No Visual Info,4.9,1,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,3.3333333333333335,0.2356531710978064,0.13605442176870747,0.055532417048452014,3,-0.3197278911564626,0.2356531710978064,0.13605442176870747,0.055532417048452014,3,0.3197278911564626,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,0.17379974903075143,0.10034333188799374,0.030206352763152183,3,-0.18847942058854505,0.17379974903075143,0.10034333188799374,0.030206352763152183,3,0.18847942058854505
1,No Visual Info,6.65,1,0.1527525231651947,0.0881917103688197,0.023333333333333338,3,0.8333333333333334,0.022970304235367618,0.013261911333657096,5.276348766653475e-4,3,-0.87468671679198,0.022970304235367618,0.013261911333657096,5.276348766653475e-4,3,0.87468671679198,0.1527525231651946,0.08819171036881966,0.023333333333333317,3,0.07826156330207619,0.04518433463965463,0.006124872290484879,3,-0.9067589696343712,0.07826156330207619,0.04518433463965463,0.006124872290484879,3,0.9067589696343712
2,No Visual Info,6.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,2.3333333333333335,0.08681958935182342,0.050125313283208024,0.00753764109521925,3,-0.6491228070175439,0.08681958935182342,0.050125313283208024,0.00753764109521925,3,0.6491228070175439,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.10166633581773765,0.058697086351893725,0.010336043838605006,3,-0.46309456328722964,0.10166633581773765,0.058697086351893725,0.010336043838605006,3,0.46309456328722964
