nsub,nbloque,itrial,distancia,respuesta
11.0,2.0,4.0,4.9,3.0
11.0,2.0,5.0,6.65,5.0
11.0,2.0,1.0,2.0,1.0
11.0,2.0,2.0,2.7,2.0
11.0,2.0,3.0,3.65,6.0
11.0,2.0,6.0,9.0,10.0
11.0,2.0,3.0,3.65,11.0
11.0,2.0,2.0,2.7,4.0
11.0,2.0,1.0,2.0,0.5
11.0,2.0,6.0,9.0,6.0
11.0,2.0,3.0,3.65,3.0
11.0,2.0,4.0,4.9,7.0
11.0,2.0,2.0,2.7,5.0
11.0,2.0,4.0,4.9,7.0
11.0,2.0,1.0,2.0,2.0
11.0,2.0,6.0,9.0,12.0
11.0,2.0,5.0,6.65,12.0
11.0,2.0,5.0,6.65,10.0
