nsub,nbloque,itrial,distancia,respuesta
18.0,2.0,6.0,9.0,4.0
18.0,2.0,4.0,4.9,2.0
18.0,2.0,3.0,3.65,1.0
18.0,2.0,6.0,9.0,6.0
18.0,2.0,6.0,9.0,7.0
18.0,2.0,2.0,2.7,2.0
18.0,2.0,2.0,2.7,1.0
18.0,2.0,3.0,3.65,5.0
18.0,2.0,5.0,6.65,8.0
18.0,2.0,5.0,6.65,10.0
18.0,2.0,1.0,2.0,2.0
18.0,2.0,4.0,4.9,4.0
18.0,2.0,1.0,2.0,2.0
18.0,2.0,2.0,2.7,1.0
18.0,2.0,5.0,6.65,7.0
18.0,2.0,1.0,2.0,2.0
18.0,2.0,4.0,4.9,1.0
18.0,2.0,3.0,3.65,3.0
