nsub,nbloque,itrial,distancia,respuesta
18.0,1.0,4.0,4.9,9.0
18.0,1.0,1.0,2.0,1.0
18.0,1.0,4.0,4.9,6.0
18.0,1.0,4.0,4.9,7.0
18.0,1.0,2.0,2.7,5.0
18.0,1.0,1.0,2.0,3.0
18.0,1.0,5.0,6.65,11.0
18.0,1.0,3.0,3.65,8.0
18.0,1.0,2.0,2.7,5.0
18.0,1.0,3.0,3.65,6.0
18.0,1.0,2.0,2.7,4.0
18.0,1.0,5.0,6.65,11.0
18.0,1.0,6.0,9.0,12.0
18.0,1.0,6.0,9.0,13.0
18.0,1.0,3.0,3.65,5.0
18.0,1.0,1.0,2.0,3.0
18.0,1.0,5.0,6.65,4.0
18.0,1.0,6.0,9.0,9.0
