nsub,nbloque,itrial,distancia,respuesta
16.0,2.0,5.0,6.65,1.0
16.0,2.0,4.0,4.9,0.9
16.0,2.0,1.0,2.0,0.5
16.0,2.0,2.0,2.7,0.9
16.0,2.0,5.0,6.65,1.1
16.0,2.0,3.0,3.65,1.2
16.0,2.0,4.0,4.9,1.0
16.0,2.0,1.0,2.0,0.5
16.0,2.0,5.0,6.65,1.2
16.0,2.0,4.0,4.9,1.5
16.0,2.0,3.0,3.65,1.0
16.0,2.0,2.0,2.7,0.6
16.0,2.0,3.0,3.65,1.0
16.0,2.0,6.0,9.0,1.3
16.0,2.0,2.0,2.7,0.7
16.0,2.0,6.0,9.0,1.5
16.0,2.0,1.0,2.0,0.6
16.0,2.0,6.0,9.0,1.1
