"nsub" "log_respuesta" "log_distancia" ".fitted" ".resid" ".hat" ".sigma" ".cooksd" ".std.resid" "condicion_sala"
1 0.42744401482694 0.693147180559945 0.390982915479828 0.0364610993471118 0.523039715461306 0.0613796321984815 0.43387033174733 0.889546694435484 "OSCURAS"
1 0.382992252256106 0.993251773010283 0.477095159916039 -0.0941029076599331 0.295027476720791 0.0225710479523805 0.746198503946868 -1.88841328743258 "OSCURAS"
1 0.624154309072994 1.2947271675944 0.563600743379333 0.0605535656936605 0.180706392580434 0.056610228572451 0.140121259172583 1.12719755620164 "OSCURAS"
1 0.659245628884264 1.58923520511658 0.648107108005312 0.0111385208789523 0.180065752833334 0.0681623641407369 0.00471691791985024 0.20726124856021 "OSCURAS"
1 0.725937003382936 1.89461685466776 0.735733555297472 -0.00979655191453543 0.295294173369895 0.0681993368642435 0.00810057497479425 -0.19662983425171 "OSCURAS"
1 0.818310323513951 2.19722457733622 0.822564049859209 -0.00425372634525734 0.525866489034241 0.0684384734285033 0.00600818769339412 -0.104087678214502 "OSCURAS"
2 0.287682072451781 0.693147180559945 0.50803014699807 -0.220348074546289 0.523039715461306 0.0986372247908903 1.70449787859579 -1.76314084223141 "OSCURAS"
2 0.773189888233482 0.993251773010283 0.698792543780691 0.0743973444527902 0.295027476720791 0.202594748521419 0.0501696031836368 0.489655000035103 "OSCURAS"
2 1.09861228866811 1.2947271675944 0.890426295108138 0.208185993559972 0.180706392580434 0.161332233929297 0.178157911311748 1.27101471653219 "OSCURAS"
2 1.15267950993839 1.58923520511658 1.07763122473205 0.0750482852063385 0.180065752833334 0.203401142211824 0.0230336269499569 0.458004890036993 "OSCURAS"
2 1.29928298413026 1.89461685466776 1.27174799890788 0.0275349852223767 0.295294173369895 0.208094002259296 0.00688361484268644 0.181259079984799 "OSCURAS"
2 1.29928298413026 2.19722457733622 1.46410151802545 -0.16481853389519 0.525866489034241 0.156727909886194 0.970273120088556 -1.32274027007709 "OSCURAS"
3 -0.762140052046897 0.693147180559945 -0.753179001547432 -0.0089610504994645 0.523039715461306 0.137695507993901 0.0064725246586116 -0.108648974134515 "OSCURAS"
3 -0.538996500732687 0.993251773010283 -0.399124491101588 -0.139872009631099 0.295027476720791 0.0988210963872132 0.407160225426574 -1.39493038274372 "OSCURAS"
3 0.0800427076735364 1.2947271675944 -0.043452748895209 0.123495456568745 0.180706392580434 0.113186490962596 0.143940158484468 1.14245475905239 "OSCURAS"
3 0.405465108108164 1.58923520511658 0.303999111790785 0.101465996317379 0.180065752833334 0.121781508871476 0.0966717875421991 0.938293753471343 "OSCURAS"
3 0.693147180559945 1.89461685466776 0.664279337921881 0.0288678426380645 0.295294173369895 0.136462405074332 0.0173721449438071 0.287950748816833 "OSCURAS"
3 0.916290731874155 2.19722457733622 1.02128696726778 -0.104996235393624 0.525866489034241 0.106140222993418 0.9040808731623 -1.27682452587315 "OSCURAS"
4 0.23638877806423 0.693147180559945 0.310261877292649 -0.0738730992284185 0.523039715461306 0.133617964442179 0.386046495735504 -0.839090067969612 "OSCURAS"
4 0.773189888233482 0.993251773010283 0.613276477227686 0.159913411005796 0.295027476720791 0.0978584000582173 0.467072827185545 1.49403978207665 "OSCURAS"
4 0.773189888233482 1.2947271675944 0.917675171477193 -0.144485283243712 0.180706392580434 0.114778764607251 0.172917263931258 -1.25218126143413 "OSCURAS"
4 1.25276296849537 1.58923520511658 1.21503894868165 0.0377240198137185 0.180065752833334 0.145220922148062 0.0117275080782857 0.326807354157776 "OSCURAS"
4 1.6094379124341 1.89461685466776 1.52338177546317 0.0860561369709318 0.295294173369895 0.134776496788801 0.13548761279521 0.804157812565261 "OSCURAS"
4 1.76358859226136 2.19722457733622 1.82892377757968 -0.0653351853183182 0.525866489034241 0.136625822363198 0.307231111175467 -0.744320827167975 "OSCURAS"
5 0.154150679827258 0.693147180559945 0.219385714991858 -0.0652350351645997 0.523039715461306 0.0967006387216648 0.529235757252177 -0.982456573500641 "OSCURAS"
5 0.405465108108164 0.993251773010283 0.381411779602429 0.0240533285057357 0.295027476720791 0.109779641648933 0.0185774283680223 0.297963219575597 "OSCURAS"
5 0.693147180559945 1.2947271675944 0.544177938435758 0.148969242124187 0.180706392580434 0.0574132678477226 0.323150436127437 1.71178964951535 "OSCURAS"
5 0.606135803570315 1.58923520511658 0.703182430590598 -0.0970466270202828 0.180065752833334 0.0921756513772336 0.136442951457692 -1.1147166888183 "OSCURAS"
5 0.847297860387204 1.89461685466776 0.868057571210949 -0.0207597108237452 0.295294173369895 0.110096689988465 0.0138611383528888 -0.257211830013175 "OSCURAS"
5 1.04145387482816 2.19722457733622 1.03143507244946 0.0100188023787045 0.525866489034241 0.110700334847659 0.012700562600536 0.151334886466333 "OSCURAS"
6 -1.09861228866811 0.693147180559945 -0.910127835235351 -0.188484453432759 0.523039715461306 0.1304859010719 1.30101911372918 -1.54038972030046 "OSCURAS"
6 -0.510825623765991 0.993251773010283 -0.543150425788185 0.0323248020221947 0.295027476720791 0.203373663405498 0.00987989224061599 0.217293114355507 "OSCURAS"
6 0 1.2947271675944 -0.1744967560352 0.1744967560352 0.180706392580434 0.171658216188728 0.130566413712627 1.08808734828302 "OSCURAS"
6 0.287682072451781 1.58923520511658 0.185637008626011 0.10204506382577 0.180065752833334 0.193962779441112 0.044424182833953 0.636060863471031 "OSCURAS"
6 0.641853886172395 1.89461685466776 0.559067370787297 0.0827865153850977 0.295294173369895 0.196502103018047 0.0649113639985256 0.556611093449126 "OSCURAS"
6 0.725937003382936 2.19722457733622 0.929105687218437 -0.203168683835501 0.525866489034241 0.113292945999262 1.53797793121044 -1.66533890278333 "OSCURAS"
7 -1.38629436111989 0.693147180559945 -1.68008343876416 0.293789077644268 0.523039715461306 0.345929371246571 0.735032662982865 1.15782278656222 "OSCURAS"
7 -1.75253875607477 0.993251773010283 -1.50234706132452 -0.250191694750249 0.295027476720791 0.387802416880524 0.137635028604853 -0.811025201127604 "OSCURAS"
7 -1.38629436111989 1.2947271675944 -1.32379882891308 -0.062495532206811 0.180706392580434 0.422373037005103 0.00389455140773875 -0.187921618102788 "OSCURAS"
7 -1.52939520476056 1.58923520511658 -1.14937700054766 -0.380018204212907 0.180065752833334 0.34825064519032 0.143267270328182 -1.14225335861646 "OSCURAS"
7 -0.483426649577876 1.89461685466776 -0.968515296017931 0.485088646440055 0.295294173369895 0.262075243767153 0.518258565522402 1.57276825407963 "OSCURAS"
7 -0.8754687373539 2.19722457733622 -0.789296444439547 -0.0861722929143534 0.525866489034241 0.418052048488934 0.0643390444420524 -0.340615870020424 "OSCURAS"
8 -0.762140052046897 0.693147180559945 -0.833271614924165 0.0711315628772683 0.523039715461306 0.464635804860131 0.0353445540996287 0.25389259048581 "OSCURAS"
8 -0.762140052046897 0.993251773010283 -0.590983793213732 -0.171156258833165 0.295027476720791 0.45339955175141 0.0528361577023333 -0.502499315478942 "OSCURAS"
8 0.154150679827258 1.2947271675944 -0.347589261804932 0.50173994163219 0.180706392580434 0.342052234924187 0.205910885995503 1.36643090647847 "OSCURAS"
8 -0.693147180559945 1.58923520511658 -0.109819788486153 -0.583327392073793 0.180065752833334 0.284762935746575 0.276901547660571 -1.58800418302385 "OSCURAS"
8 0.139761942375159 1.89461685466776 0.136728436770809 0.00303350560434937 0.295294173369895 0.46842091274798 1.66247961973036e-05 0.00890778354106294 "OSCURAS"
8 0.559615787935423 2.19722457733622 0.381037147142271 0.178578640793152 0.525866489034241 0.443849553542782 0.226652645682166 0.639304809998983 "OSCURAS"
9 0.693147180559945 0.693147180559945 0.609509036963888 0.0836381435960568 0.523039715461306 0.107250518898607 0.65413718150146 1.09225286088944 "OSCURAS"
9 0.847297860387204 0.993251773010283 0.829092759343603 0.0182051010436006 0.295027476720791 0.127415851854379 0.00800191816992553 0.195554094456143 "OSCURAS"
9 0.980829253011726 1.2947271675944 1.04967948481875 -0.0688502318070237 0.180706392580434 0.12026168591705 0.0519033072342356 -0.686033839955776 "OSCURAS"
9 1.09861228866811 1.58923520511658 1.26516826032147 -0.166555971653357 0.180065752833334 0.0715109663864964 0.302192247890199 -1.65893973740283 "OSCURAS"
9 1.54044504094715 1.89461685466776 1.4886131560073 0.0518318849398471 0.295294173369895 0.122966434094326 0.0649715149075858 0.556868928968804 "OSCURAS"
9 1.79175946922805 2.19722457733622 1.71002839534718 0.0817310738808752 0.525866489034241 0.108144550749264 0.63553348522344 1.07052495215669 "OSCURAS"
11 0.510825623765991 0.693147180559945 0.502035388893573 0.00879023487241815 0.523039715461306 0.239532013125972 0.00206226393761013 0.0613282958463838 "OSCURAS"
11 0.606135803570315 0.993251773010283 0.752290527826615 -0.1461547242563 0.295027476720791 0.217553056410012 0.147203066409513 -0.838741803433824 "OSCURAS"
11 0.980829253011726 1.2947271675944 1.00368876915485 -0.0228595161431249 0.180706392580434 0.239200712555353 0.00163305761864231 -0.121688286800982 "OSCURAS"
11 1.6094379124341 1.58923520511658 1.24927697973583 0.360160932698275 0.180065752833334 0.0685223875442066 0.403310315286458 1.91649908162597 "OSCURAS"
11 1.38629436111989 1.89461685466776 1.50393261999791 -0.117638258878019 0.295294173369895 0.225574168470269 0.0955233151381024 -0.675221376984265 "OSCURAS"
