"nsub" "nbloque" "trial" "distancia" "respuesta" "condicion_sala"
47 1 4 4.9 6 "SALA_CHICA"
47 1 1 2 1 "SALA_CHICA"
47 1 6 9 10 "SALA_CHICA"
47 1 3 3.65 8 "SALA_CHICA"
47 1 6 9 11 "SALA_CHICA"
47 1 2 2.7 3 "SALA_CHICA"
47 1 2 2.7 1 "SALA_CHICA"
47 1 5 6.65 11 "SALA_CHICA"
47 1 1 2 1 "SALA_CHICA"
47 1 3 3.65 6 "SALA_CHICA"
47 1 3 3.65 9 "SALA_CHICA"
48 1 2 2.7 0.7 "SALA_GRANDE"
48 1 2 2.7 0.4 "SALA_GRANDE"
48 1 4 4.9 0.8 "SALA_GRANDE"
48 1 6 9 1.15 "SALA_GRANDE"
48 1 5 6.65 1 "SALA_GRANDE"
48 1 5 6.65 1 "SALA_GRANDE"
48 1 6 9 1.3 "SALA_GRANDE"
48 1 6 9 1.5 "SALA_GRANDE"
48 1 3 3.65 0.2 "SALA_GRANDE"
48 1 1 2 0.1 "SALA_GRANDE"
48 1 4 4.9 0.3 "SALA_GRANDE"
48 1 3 3.65 0.5 "SALA_GRANDE"
48 1 1 2 0.15 "SALA_GRANDE"
48 1 1 2 0.1 "SALA_GRANDE"
48 1 5 6.65 0.5 "SALA_GRANDE"
48 1 4 4.9 0.7 "SALA_GRANDE"
48 1 2 2.7 0.8 "SALA_GRANDE"
48 1 3 3.65 1 "SALA_GRANDE"
49 1 3 3.65 1.7 "SALA_CHICA"
49 1 5 6.65 1 "SALA_CHICA"
49 1 4 4.9 0.8 "SALA_CHICA"
49 1 3 3.65 0.7 "SALA_CHICA"
49 1 4 4.9 1.1 "SALA_CHICA"
49 1 4 4.9 1 "SALA_CHICA"
49 1 1 2 0.5 "SALA_CHICA"
49 1 1 2 0.4 "SALA_CHICA"
49 1 1 2 0.4 "SALA_CHICA"
49 1 2 2.7 0.7 "SALA_CHICA"
49 1 6 9 1.3 "SALA_CHICA"
49 1 6 9 1.4 "SALA_CHICA"
49 1 2 2.7 1.1 "SALA_CHICA"
49 1 5 6.65 2 "SALA_CHICA"
49 1 3 3.65 1.5 "SALA_CHICA"
49 1 6 9 2 "SALA_CHICA"
49 1 2 2.7 0.8 "SALA_CHICA"
49 1 5 6.65 2 "SALA_CHICA"
