subject,room_condition,target_distance,block,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_m,log_bias_unsigned_sd,log_bias_unsigned_sem,log_bias_unsigned_var,log_bias_unsigned_n,log_bias_unsigned_m
9,No visual information,2.7,1,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,2.3333333333333335,0.42766686606638943,0.24691358024691357,0.18289894833104706,3,-0.13580246913580252,0.29936680624647266,0.17283950617283955,0.0896204846822131,3,0.28395061728395055,0.8082903768654762,0.4666666666666668,0.6533333333333337,3,0.2754660848484891,0.1590404182398875,0.07588156390175499,3,-0.11328292767921241,0.2226298858631941,0.12853542453277078,0.04956406607945883,3,0.17429291509344583
10,No visual information,2.7,1,0.17320508075688776,0.10000000000000002,0.03000000000000001,3,0.9,0.06415002990995838,0.03703703703703702,0.004115226337448555,3,-0.6666666666666666,0.06415002990995838,0.03703703703703702,0.004115226337448555,3,0.6666666666666666,0.17320508075688762,0.09999999999999994,0.029999999999999964,3,0.0894326882957694,0.05163398666191436,0.007998205735808249,3,-0.48299775082090174,0.0894326882957694,0.05163398666191436,0.007998205735808249,3,0.48299775082090174
11,No visual information,2.7,1,1.0408329997330663,0.6009252125773316,1.0833333333333333,3,1.8333333333333333,0.38549370360483937,0.22256489354715983,0.14860539551897575,3,-0.3209876543209877,0.26276292165176257,0.15170624354869766,0.0690443529949703,3,0.3950617283950617,0.7094598884597589,0.40960685758148374,0.5033333333333336,3,0.24127159022926029,0.13929821756667252,0.05821198025175609,3,-0.21362625956720616,0.19304441245172507,0.11145424349455663,0.03726614517883174,3,0.24413125327432283
12,No visual information,2.7,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.1666666666666667,0.10691671651659736,0.06172839506172839,0.011431184270690443,3,-0.5679012345679013,0.10691671651659736,0.06172839506172839,0.011431184270690443,3,0.5679012345679013,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.1016663358177377,0.05869708635189375,0.010336043838605013,3,-0.3726666778070936,0.1016663358177377,0.05869708635189375,0.010336043838605013,3,0.3726666778070936
13,No visual information,2.7,1,0.3785938897200183,0.21858128414340006,0.14333333333333337,3,0.6666666666666667,0.14021995915556235,0.08095603116422226,0.019661636945587573,3,-0.7530864197530864,0.14021995915556235,0.08095603116422226,0.019661636945587573,3,0.7530864197530864,0.37859388972001834,0.21858128414340008,0.1433333333333334,3,0.23081668730504287,0.1332620765490242,0.05327634313847394,3,-0.6505562038849185,0.23081668730504287,0.1332620765490242,0.05327634313847394,3,0.6505562038849185
14,No visual information,2.7,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.8333333333333334,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,-0.6913580246913581,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,0.6913580246913581,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,-0.5317070960469811,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,0.5317070960469811
15,No visual information,2.7,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.1666666666666665,0.10691671651659736,0.06172839506172839,0.011431184270690441,3,-0.1975308641975309,0.10691671651659736,0.06172839506172839,0.011431184270690441,3,0.1975308641975309,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.05595102209737149,0.03230333766935213,0.0031305168737405524,3,-0.098030430825654,0.05595102209737149,0.03230333766935213,0.0031305168737405524,3,0.098030430825654
16,No visual information,2.7,1,0.11547005383792512,0.06666666666666665,0.013333333333333327,3,1.4333333333333333,0.04276668660663891,0.02469135802469134,0.001828989483310468,3,-0.46913580246913583,0.04276668660663891,0.02469135802469134,0.001828989483310468,3,0.46913580246913583,0.11547005383792512,0.06666666666666665,0.013333333333333327,3,0.03588111069101711,0.02071596891628149,0.0012874541044210223,3,-0.2759884740195876,0.03588111069101711,0.02071596891628149,0.0012874541044210223,3,0.2759884740195876
17,No visual information,2.7,1,0.8082903768654761,0.46666666666666673,0.6533333333333333,3,1.5333333333333332,0.2993668062464726,0.1728395061728395,0.08962048468221306,3,-0.4320987654320988,0.2993668062464726,0.1728395061728395,0.08962048468221306,3,0.4320987654320988,0.808290376865476,0.4666666666666667,0.6533333333333332,3,0.3018841843411367,0.17429291509344588,0.09113406075531338,3,-0.304626683588452,0.3018841843411367,0.17429291509344588,0.09113406075531338,3,0.304626683588452
18,No visual information,2.7,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,4.666666666666667,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,0.728395061728395,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,0.728395061728395,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.05595102209737148,0.032303337669352124,0.003130516873740552,3,0.23530290250767932,0.05595102209737148,0.032303337669352124,0.003130516873740552,3,0.23530290250767932
