nsub,nbloque,itrial,distancia,respuesta
2.0,2.0,4.0,4.9,10.0
2.0,2.0,6.0,9.0,14.0
2.0,2.0,2.0,2.7,5.0
2.0,2.0,2.0,2.7,8.0
2.0,2.0,5.0,6.65,15.0
2.0,2.0,4.0,4.9,12.0
2.0,2.0,2.0,2.7,10.0
2.0,2.0,5.0,6.65,18.0
2.0,2.0,6.0,9.0,20.0
2.0,2.0,1.0,2.0,4.0
2.0,2.0,3.0,3.65,8.0
2.0,2.0,3.0,3.65,10.0
2.0,2.0,6.0,9.0,12.0
2.0,2.0,5.0,6.65,15.0
2.0,2.0,1.0,2.0,5.0
2.0,2.0,1.0,2.0,5.0
2.0,2.0,4.0,4.9,10.0
2.0,2.0,3.0,3.65,12.0
