nsub,nbloque,itrial,distancia,respuesta
10.0,1.0,2.0,2.7,8.0
10.0,1.0,3.0,3.65,9.0
10.0,1.0,1.0,2.0,6.0
10.0,1.0,6.0,9.0,10.0
10.0,1.0,1.0,2.0,4.0
10.0,1.0,2.0,2.7,6.0
10.0,1.0,5.0,6.65,10.0
10.0,1.0,3.0,3.65,8.0
10.0,1.0,2.0,2.7,5.0
10.0,1.0,4.0,4.9,7.0
10.0,1.0,1.0,2.0,4.0
10.0,1.0,5.0,6.65,9.0
10.0,1.0,3.0,3.65,6.0
10.0,1.0,6.0,9.0,10.0
10.0,1.0,4.0,4.9,8.0
10.0,1.0,6.0,9.0,10.0
10.0,1.0,5.0,6.65,9.0
10.0,1.0,4.0,4.9,7.0
