"nsub" "log_respuesta" "log_distancia" ".fitted" ".resid" ".hat" ".sigma" ".cooksd" ".std.resid" "condicion_sala"
11 0.693147180559945 2.19722457733622 0.504895872444633 0.188251308115312 0.525866489034241 0.692913340540235 0.109428424507484 0.444214416307968 "OSCURAS"
12 -0.22314355131421 0.693147180559945 -0.117743129335585 -0.105400421978625 0.523039715461306 0.368291295739694 0.118742789411364 -0.465363585191995 "OSCURAS"
12 0.312374685042152 0.993251773010283 0.0639358552543631 0.248438829787789 0.295027476720791 0.337962062084786 0.170337139606938 0.902245107275311 "OSCURAS"
12 0.448950220047903 1.2947271675944 0.246444703651809 0.202505516396094 0.180706392580434 0.355974596290138 0.0513239905404672 0.682194527137464 "OSCURAS"
12 -0.105360515657826 1.58923520511658 0.424735614742956 -0.530096130400782 0.180065752833334 0.170777116964815 0.34989251516136 -1.78507421456903 "OSCURAS"
12 0.606135803570315 1.89461685466776 0.609609253462907 -0.00347344989259146 0.295294173369895 0.378677560520715 3.33513597967264e-05 -0.0126167722331749 "OSCURAS"
12 0.980829253011726 2.19722457733622 0.792803596923611 0.188025656088116 0.525866489034241 0.344307253092999 0.384468474631421 0.832641288990335 "OSCURAS"
13 -0.105360515657826 0.693147180559945 0.0368576581642625 -0.142218173822089 0.523039715461306 0.105691589793445 1.2250801695683 -1.49475848791227 "OSCURAS"
13 0.360002734031407 0.993251773010283 0.163798851355291 0.196203882676116 0.295027476720791 0.0842849726803102 0.602028930695842 1.6962057908597 "OSCURAS"
13 0.336472236621213 1.2947271675944 0.291319879919947 0.0451523567012657 0.180706392580434 0.156449987234843 0.0144590351270801 0.362090957455432 "OSCURAS"
13 0.360002734031407 1.58923520511658 0.415893787243943 -0.0558910532125358 0.180065752833334 0.155035879790707 0.0220415300426638 -0.448032810641946 "OSCURAS"
13 0.448950220047903 1.89461685466776 0.545067121967525 -0.0961169019196215 0.295294173369895 0.144693393748424 0.144718070720327 -0.83109921523867 "OSCURAS"
13 0.725937003382936 2.19722457733622 0.673067113806072 0.0528698895768646 0.525866489034241 0.15277735726444 0.172256287420053 0.557333459813799 "OSCURAS"
14 0.510825623765991 0.693147180559945 0.77630701736233 -0.265481393596339 0.523039715461306 0.0419949776011406 2.11740977894259 -1.9651297500279 "OSCURAS"
14 1.20397280432594 0.993251773010283 1.0304243512097 0.173548453116236 0.295027476720791 0.191778417067712 0.233628641525144 1.05665424583132 "OSCURAS"
14 1.46633706879343 1.2947271675944 1.28570242898513 0.180634639808302 0.180706392580434 0.194280734252044 0.114779139397025 1.02018634178833 "OSCURAS"
14 1.6094379124341 1.58923520511658 1.53508080963801 0.0743571027960948 0.180065752833334 0.220844915423133 0.0193501570153402 0.419789138163018 "OSCURAS"
14 1.73460105538811 1.89461685466776 1.79366655788076 -0.0590655024926561 0.295294173369895 0.222193612047108 0.0271065012316778 -0.359689882916128 "OSCURAS"
14 1.94591014905531 2.19722457733622 2.04990344868695 -0.103993299631637 0.525866489034241 0.208367805495662 0.330560848864662 -0.772063965446691 "OSCURAS"
15 0.287682072451781 0.693147180559945 0.369021679101946 -0.0813396066501654 0.523039715461306 0.197027573026428 0.233429899983366 -0.652479716214331 "OSCURAS"
15 0.773189888233482 0.993251773010283 0.606542537004259 0.166647351229222 0.295027476720791 0.174104890734838 0.252986316165487 1.099558591204 "OSCURAS"
15 0.847297860387204 1.2947271675944 0.845148330315828 0.00214953007137608 0.180706392580434 0.208426970291678 1.90881373265477e-05 0.0131561797419376 "OSCURAS"
15 0.847297860387204 1.58923520511658 1.07823973741574 -0.230941877028537 0.180065752833334 0.147517436845758 0.219210103711142 -1.41292540596385 "OSCURAS"
15 1.51878354416597 1.89461685466776 1.3199371762879 0.198846367878069 0.295294173369895 0.157292402754914 0.360791747310442 1.3122596877899 "OSCURAS"
15 1.50407739677627 2.19722457733622 1.55943916227624 -0.0553617654999656 0.525866489034241 0.20319676797015 0.110021148092225 -0.445415844482834 "OSCURAS"
17 0 0.693147180559945 0.222213163577203 -0.222213163577203 0.523039715461306 0.216605752544882 0.92949755021312 -1.30200573733887 "OSCURAS"
17 0.510825623765991 0.993251773010283 0.558668615789525 -0.0478429920235338 0.295027476720791 0.283452039161767 0.0111248253391874 -0.23057725318197 "OSCURAS"
17 1.20397280432594 1.2947271675944 0.896660911700399 0.307311892625537 0.180706392580434 0.207373478856353 0.208157264355349 1.37386420571829 "OSCURAS"
17 1.46633706879343 1.58923520511658 1.22684191338262 0.239495155410802 0.180065752833334 0.241058594861401 0.125778087573019 1.07026529767847 "OSCURAS"
17 1.46633706879343 1.89461685466776 1.56921361838774 -0.102876549594313 0.295294173369895 0.276443845463797 0.0515240966539113 -0.495902940247705 "OSCURAS"
17 1.73460105538811 2.19722457733622 1.9084753982294 -0.173874342841289 0.525866489034241 0.245301723067621 0.579006780407368 -1.02180823939361 "OSCURAS"
18 -1.79175946922805 0.693147180559945 -1.72619566173871 -0.0655638074893425 0.523039715461306 0.378196633483932 0.0451174765050112 -0.286854173996027 "OSCURAS"
18 -1.6094379124341 0.993251773010283 -1.3279525469786 -0.281485365455503 0.295027476720791 0.329503439365733 0.214721712318329 -1.01299625900045 "OSCURAS"
18 -0.405465108108164 1.2947271675944 -0.927890358051644 0.52242524994348 0.180706392580434 0.187068996030731 0.335419987622755 1.74398398361524 "OSCURAS"
18 -0.456758402495715 1.58923520511658 -0.537073952254286 0.0803155497585706 0.180065752833334 0.378701024163759 0.00788712234356618 0.268008297117015 "OSCURAS"
18 -0.405465108108164 1.89461685466776 -0.13182810674804 -0.273637001360125 0.295294173369895 0.332594575903074 0.203252096889079 -0.984938258972454 "OSCURAS"
18 0.287682072451781 2.19722457733622 0.269736697848857 0.0179453746029239 0.525866489034241 0.38185136182827 0.00343894703044738 0.0787481425537875 "OSCURAS"
19 -1.09861228866811 0.693147180559945 -0.89932787591671 -0.1992844127514 0.523039715461306 0.163956173111295 1.11414255388228 -1.42547352047898 "OSCURAS"
19 -0.405465108108164 0.993251773010283 -0.469867125671097 0.0644020175629329 0.295027476720791 0.229511711760623 0.0300428340108633 0.378913701599741 "OSCURAS"
19 0.287682072451781 1.2947271675944 -0.0384447069684839 0.326126779420265 0.180706392580434 0.106603190883044 0.349374477231748 1.7798918340016 "OSCURAS"
19 0.287682072451781 1.58923520511658 0.383007166576467 -0.0953250941246861 0.180065752833334 0.225704684456268 0.0296969208821319 -0.52004947405587 "OSCURAS"
19 0.773189888233482 1.89461685466776 0.8200195803375 -0.0468296921040184 0.295294173369895 0.231515507238005 0.0159112986029499 -0.275577847238736 "OSCURAS"
19 1.20397280432594 2.19722457733622 1.25306240232903 -0.0490895980030921 0.525866489034241 0.230092550128417 0.0687823504435544 -0.352181129373091 "OSCURAS"
20 -0.0339015516756813 0.693147180559945 0.0390580539551185 -0.0729596056307999 0.523039715461306 0.101814034902779 0.579226382039012 -1.02781024058307 "OSCURAS"
20 0.287682072451781 0.993251773010283 0.308489682190717 -0.0208076097389358 0.295027476720791 0.117819951364194 0.0121639778023784 -0.241105806803232 "OSCURAS"
20 0.650587566141149 1.2947271675944 0.579152006191005 0.0714355599501443 0.180706392580434 0.109590427524707 0.0650184239074177 0.767832060068469 "OSCURAS"
20 0.916290731874155 1.58923520511658 0.843559089835361 0.0727316420387942 0.180065752833334 0.109250728126396 0.0670552831493995 0.781457656965757 "OSCURAS"
20 1.20397280432594 1.89461685466776 1.11772841993471 0.0862443843912251 0.295294173369895 0.10280057992496 0.209321555574404 0.999536060565119 "OSCURAS"
20 1.25276296849537 2.19722457733622 1.3894073395058 -0.136644371010428 0.525866489034241 0.0309737698220015 2.06714448007678 -1.93069197572419 "OSCURAS"
3 0.510825623765991 0.693147180559945 0.622716955672119 -0.111891331906128 0.523039715461306 0.142105321123033 0.663010048232942 -1.0996356937422 "VISUAL"
3 0.916290731874155 0.993251773010283 0.787408748687995 0.12888198318616 0.295027476720791 0.145222399657582 0.227122152969346 1.04183659648626 "VISUAL"
3 0.916290731874155 1.2947271675944 0.95285281230206 -0.0365620804279053 0.180706392580434 0.168522014651589 0.00828921062330838 -0.274160327562314 "VISUAL"
3 1.09861228866811 1.58923520511658 1.1144733205425 -0.0158610318743946 0.180065752833334 0.169827186876991 0.00155200435579247 -0.118887287500985 "VISUAL"
3 1.46633706879343 1.89461685466776 1.28206106389586 0.184276004897569 0.295294173369895 0.113495462111131 0.465086486961007 1.48990422187685 "VISUAL"
3 1.29928298413026 2.19722457733622 1.44812652800556 -0.148843543875302 0.525866489034241 0.115620874612088 1.19368899058068 -1.46714544538843 "VISUAL"
4 0 0.693147180559945 -0.0500543619321278 0.0500543619321278 0.523039715461306 0.223674572253894 0.0741634555711318 0.367776310592594 "VISUAL"
4 0 0.993251773010283 0.218576301333397 -0.218576301333397 0.295027476720791 0.170855127810146 0.365140575738666 -1.32099115163799 "VISUAL"
4 0.606135803570315 1.2947271675944 0.488434001757521 0.117701801812794 0.180706392580434 0.214813510731201 0.0480171602998431 0.659851577299364 "VISUAL"
4 0.773189888233482 1.58923520511658 0.752055057372335 0.0211348308611465 0.180065752833334 0.227155670890962 0.00154030415818013 0.118438307994045 "VISUAL"
4 1.25276296849537 1.89461685466776 1.02540933828568 0.22735363020969 0.295294173369895 0.165322494493484 0.395711622110104 1.37429793209411 "VISUAL"
4 1.09861228866811 2.19722457733622 1.29628061215047 -0.197668323482362 0.525866489034241 0.155922084305654 1.17675002754094 -1.45669853723027 "VISUAL"
5 0.287682072451781 0.693147180559945 0.643801924853033 -0.356119852401252 0.523039715461306 0.0541232270683855 2.12305320843759 -1.96774678988408 "VISUAL"
5 1.15267950993839 0.993251773010283 0.912407453853664 0.240272056084722 0.295027476720791 0.253503652496761 0.249530071747019 1.09202179514906 "VISUAL"
5 1.38629436111989 1.2947271675944 1.18223990520591 0.204054455913984 0.180706392580434 0.273167140675028 0.0816177892902016 0.860281208414257 "VISUAL"
5 1.54044504094715 1.58923520511658 1.44583629527672 0.0946087456704252 0.180065752833334 0.296516697849949 0.017455565185928 0.398708879817025 "VISUAL"
5 1.73460105538811 1.89461685466776 1.71916499996276 0.0154360554253505 0.295294173369895 0.302404168919882 0.00103159704515078 0.0701692015719282 "VISUAL"
5 1.79175946922805 2.19722457733622 1.99001092992128 -0.198251460693229 0.525866489034241 0.252842001590035 0.669430140928917 -1.09870273797656 "VISUAL"
6 0 0.693147180559945 -0.0563019471548422 0.0563019471548422 0.523039715461306 0.147045578948746 0.203826386813684 0.609703904444068 "VISUAL"
6 0.287682072451781 0.993251773010283 0.279453604543215 0.00822846790856552 0.295027476720791 0.154291098547428 0.00112408561017064 0.0732941908574703 "VISUAL"
6 0.405465108108164 1.2947271675944 0.616742802970694 -0.211277694862529 0.180706392580434 0.0753423944409758 0.336081826096207 -1.74570371846576 "VISUAL"
6 1.09861228866811 1.58923520511658 0.94623695636035 0.15237533230776 0.180065752833334 0.119994544999926 0.173918485342864 1.25852492971732 "VISUAL"
6 1.29928298413026 1.89461685466776 1.2878964537587 0.0113865303715583 0.295294173369895 0.154196076955514 0.00215608220738363 0.101443482052516 "VISUAL"
6 1.6094379124341 2.19722457733622 1.62645249531429 -0.0170145828801933 0.525866489034241 0.153734287160255 0.0189391354943022 -0.184802418747581 "VISUAL"
7 0 0.693147180559945 -0.00230789839976953 0.00230789839976953 0.523039715461306 0.176883128194036 0.00026090827701148 0.0218138690461471 "VISUAL"
7 0.154150679827258 0.993251773010283 0.347100998906411 -0.192950319079153 0.295027476720791 0.116995397278956 0.470861671018981 -1.50008728655685 "VISUAL"
7 0.916290731874155 1.2947271675944 0.698105907983281 0.218184823890874 0.180706392580434 0.109193444118325 0.273040905693246 1.5734823683175 "VISUAL"
7 1.09861228866811 1.58923520511658 1.04099879008891 0.0576134985791965 0.180065752833334 0.173037395275257 0.0189411271103552 0.415328620707523 "VISUAL"
7 1.38629436111989 1.89461685466776 1.39655171434108 -0.0102573532211845 0.295294173369895 0.176752924992907 0.00133288913721087 -0.0797606169179664 "VISUAL"
7 1.67397643357167 2.19722457733622 1.74887498214117 -0.0748985485695026 0.525866489034241 0.165370712510849 0.279579452309311 -0.710035724862377 "VISUAL"
8 0.287682072451781 0.693147180559945 0.562743455784704 -0.275061383332923 0.523039715461306 0.196535440008734 1.26738455664063 -1.52034790027113 "VISUAL"
8 0.980829253011726 0.993251773010283 0.795842973889216 0.18498627912251 0.295027476720791 0.274447758763331 0.148004885643967 0.841023026254045 "VISUAL"
8 1.38629436111989 1.2947271675944 1.03000723183723 0.356287129282658 0.180706392580434 0.199638443202143 0.248985230113642 1.50257035283721 "VISUAL"
8 1.09861228866811 1.58923520511658 1.25875975129655 -0.160147462628438 0.180065752833334 0.284737255453823 0.0500486221954401 -0.675126279866541 "VISUAL"
8 1.38629436111989 1.89461685466776 1.49595810526749 -0.109663744147603 0.295294173369895 0.292939149727089 0.0521007800871917 -0.498670414796009 "VISUAL"
8 1.73460105538811 2.19722457733622 1.73100187368431 0.00359918170379392 0.525866489034241 0.302477649634222 0.000220780479218243 0.0199529866227528 "VISUAL"
9 0.405465108108164 0.693147180559945 0.375786585732092 0.0296785223760724 0.523039715461306 0.0353096442002401 0.724941769080687 1.14984773713046 "VISUAL"
9 0.606135803570315 0.993251773010283 0.624979388524756 -0.0188435849544402 0.295027476720791 0.0411637306760612 0.0754559491751215 -0.600504966875787 "VISUAL"
9 0.847297860387204 1.2947271675944 0.875310441228896 -0.0280125808416928 0.180706392580434 0.0392821262994731 0.0756221415481678 -0.828080406675381 "VISUAL"
9 1.09861228866811 1.58923520511658 1.1198561268377 -0.0212438381695923 0.180065752833334 0.0409740876024265 0.0432700482539658 -0.627744101011246 "VISUAL"
9 1.42711635564015 1.89461685466776 1.37343075077718 0.0536856048629615 0.295294173369895 0.0223396809778111 0.613483938103427 1.71116972765257 "VISUAL"
9 1.6094379124341 2.19722457733622 1.62470203570741 -0.0152641232733084 0.525866489034241 0.0412133853288272 0.195104041180845 -0.593144773621835 "VISUAL"
11 0.154150679827258 0.693147180559945 0.284206023797343 -0.130055343970085 0.523039715461306 0.128991481195791 0.91096991144472 -1.28896400508529 "VISUAL"
11 0.606135803570315 0.993251773010283 0.472397664209375 0.133738139360941 0.295027476720791 0.141431085972308 0.248717323122661 1.09024192330902 "VISUAL"
11 0.693147180559945 1.2947271675944 0.661448916599116 0.0316982639608291 0.180706392580434 0.167484231895453 0.00633640220127329 0.239700748918667 "VISUAL"
11 0.773189888233482 1.58923520511658 0.846131031068921 -0.072941142835439 0.180065752833334 0.162162959285945 0.0333807117444426 -0.551361892906739 "VISUAL"
11 1.20397280432594 1.89461685466776 1.03763184454041 0.166340959785528 0.295294173369895 0.123983416990238 0.385402880658726 1.35627878439931 "VISUAL"
11 1.09861228866811 2.19722457733622 1.22739316496988 -0.128780876301775 0.525866489034241 0.12961574964831 0.908770754085568 -1.28013197845654 "VISUAL"
12 0 0.693147180559945 -0.0254120613870797 0.0254120613870797 0.523039715461306 0.206044438609159 0.0230698388389856 0.205121438514632 "VISUAL"
12 0.154150679827258 0.993251773010283 0.250021818660523 -0.0958711388332646 0.295027476720791 0.196366229516415 0.0847790204359257 -0.636522936617112 "VISUAL"
12 0.773189888233482 1.2947271675944 0.526713811246162 0.246476076987319 0.180706392580434 0.134866683593452 0.254119778001734 1.51798421844373 "VISUAL"
12 0.606135803570315 1.58923520511658 0.79701121262086 -0.190875409050545 0.180065752833334 0.167612948062679 0.151623866538983 -1.17509433934032 "VISUAL"
12 0.980829253011726 1.89461685466776 1.07728833848703 -0.0964590854753049 0.295294173369895 0.196225796920903 0.0859646641639131 -0.640547699196271 "VISUAL"
12 1.46633706879343 2.19722457733622 1.35501957380871 0.111317494984715 0.525866489034241 0.184915876399247 0.450397094268934 0.901208679108198 "VISUAL"
13 0.324496045574497 0.693147180559945 0.261048358759164 0.0634476868153336 0.523039715461306 0.0778384258273747 0.695471437639589 1.12623345121305 "VISUAL"
13 0.336472236621213 0.993251773010283 0.465270071823 -0.128797835201788 0.295027476720791 0.0320694529582439 0.739967579274944 -1.88051242236171 "VISUAL"
13 0.741937344729377 1.2947271675944 0.670424618195872 0.0715127265335058 0.180706392580434 0.0824106548249401 0.103451915783597 0.968539398265535 "VISUAL"
13 0.8754687373539 1.58923520511658 0.870837865599946 0.00463087175395405 0.180065752833334 0.094146059613594 0.000431594654285379 0.0626941442733294 "VISUAL"
13 1.05314991459135 1.89461685466776 1.0786506254794 -0.0255007108880443 0.295294173369895 0.0925451587589563 0.0290550220237543 -0.372393502323477 "VISUAL"
13 1.29928298413026 2.19722457733622 1.28457572314322 0.014707260987038 0.525866489034241 0.0933816328714462 0.0380202766237579 0.261839529379807 "VISUAL"
14 0.287682072451781 0.693147180559945 0.689649661771468 -0.401967589319687 0.523039715461306 0.0814653381599053 2.07147732086527 -1.94369834407691 "VISUAL"
14 1.29928298413026 0.993251773010283 0.948563459786424 0.350719524343837 0.295027476720791 0.247786880530288 0.407160695758869 1.3949311884224 "VISUAL"
14 1.38629436111989 1.2947271675944 1.20865991076875 0.177634450351138 0.180706392580434 0.326681380235315 0.047367084427564 0.655369686493717 "VISUAL"
14 1.46633706879343 1.58923520511658 1.46274530785716 0.00359176093626656 0.180065752833334 0.345764901712065 1.92670751159487e-05 0.0132463689060078 "VISUAL"
14 1.79175946922805 1.89461685466776 1.72621186158027 0.0655476076477854 0.295294173369895 0.342821129832279 0.0142455991847731 0.260754523121776 "VISUAL"
14 1.79175946922805 2.19722457733622 1.9872852231874 -0.195525753959342 0.525866489034241 0.304436015517784 0.498666287133611 -0.948271241285429 "VISUAL"
15 0.287682072451781 0.693147180559945 0.479206816377698 -0.191524743925917 0.523039715461306 0.119977619733278 1.40455538422945 -1.60050932088554 "VISUAL"
15 0.847297860387204 0.993251773010283 0.715557118453472 0.131740741933731 0.295027476720791 0.178393126551354 0.171584143326051 0.905541661823322 "VISUAL"
15 0.980829253011726 1.2947271675944 0.952987009134537 0.0278422438771888 0.180706392580434 0.199286241355918 0.00347553532477173 0.177524736353113 "VISUAL"
15 1.29928298413026 1.58923520511658 1.18492968973057 0.114353294399692 0.180065752833334 0.186317598700468 0.0583296386914709 0.728842339823013 "VISUAL"
15 1.54044504094715 1.89461685466776 1.42543598965253 0.115009051294615 0.295294173369895 0.18377661907587 0.13098514699559 0.79068320873733 "VISUAL"
15 1.46633706879343 2.19722457733622 1.66375765637274 -0.19742058757931 0.525866489034241 0.112381549880153 1.51837110370819 -1.65468961250284 "VISUAL"
17 0 0.693147180559945 0.105767320988968 -0.105767320988968 0.523039715461306 0.0550770235814953 1.58012075409822 -1.69759431398168 "VISUAL"
17 0.510825623765991 0.993251773010283 0.48639808262438 0.0244275411416106 0.295027476720791 0.102807622663031 0.021761790674589 0.322490685085643 "VISUAL"
17 0.980829253011726 1.2947271675944 0.868767469636936 0.11206178337479 0.180706392580434 0.0757781794709575 0.207695209989143 1.37233855005468 "VISUAL"
17 1.29928298413026 1.58923520511658 1.24229996947153 0.0569830146587265 0.180065752833334 0.0976293892115086 0.0534294802039482 0.697556556459865 "VISUAL"
17 1.6094379124341 1.89461685466776 1.62962376518246 -0.0201858527483583 0.295294173369895 0.103241518738476 0.0148850532423997 -0.266542634737597 "VISUAL"
17 1.94591014905531 2.19722457733622 2.01342931449311 -0.0675191654377996 0.525866489034241 0.0874443666445942 0.655156964196807 -1.08692669821822 "VISUAL"
18 0.693147180559945 0.693147180559945 0.623341596917618 0.0698055836423269 0.523039715461306 0.273754778946799 0.095331430320421 0.416971937626898 "VISUAL"
18 0.980829253011726 0.993251773010283 0.817395251855154 0.163434001156572 0.295027476720791 0.256354238244054 0.134923768513383 0.802997312953595 "VISUAL"
18 0.847297860387204 1.2947271675944 1.01233529497517 -0.165037434587967 0.180706392580434 0.259355943825615 0.0623942924978969 -0.752177702556283 "VISUAL"
18 0.847297860387204 1.58923520511658 1.20277010512929 -0.355472244742089 0.180065752833334 0.164246657372843 0.287985097056826 -1.61947391633389 "VISUAL"
18 1.6094379124341 1.89461685466776 1.40023601114027 0.209201901293832 0.295294173369895 0.240095047865005 0.221439942501415 1.02806238683981 "VISUAL"
18 1.67397643357167 2.19722457733622 1.59590824033435 0.0780681932373244 0.525866489034241 0.272144059028656 0.121313184255476 0.467715299834135 "VISUAL"
19 -0.836248024200619 0.693147180559945 -0.57313194950726 -0.263116074693359 0.523039715461306 0.165528713252576 1.4002458875759 -1.59805207054727 "VISUAL"
