nsub,nbloque,itrial,distancia,respuesta
2.0,1.0,6.0,9.0,9.0
2.0,1.0,6.0,9.0,10.0
2.0,1.0,3.0,3.65,6.0
2.0,1.0,4.0,4.9,4.0
2.0,1.0,5.0,6.65,8.0
2.0,1.0,2.0,2.7,3.0
2.0,1.0,6.0,9.0,11.0
2.0,1.0,1.0,2.0,2.0
2.0,1.0,4.0,4.9,7.0
2.0,1.0,2.0,2.7,3.0
2.0,1.0,1.0,2.0,1.0
2.0,1.0,1.0,2.0,0.5
2.0,1.0,3.0,3.65,10.0
2.0,1.0,5.0,6.65,12.0
2.0,1.0,2.0,2.7,4.0
2.0,1.0,3.0,3.65,7.0
2.0,1.0,4.0,4.9,8.0
2.0,1.0,5.0,6.65,10.0
