nsub,nbloque,itrial,distancia,respuesta
30.0,1.0,4.0,4.9,2.0
30.0,1.0,5.0,6.65,5.0
30.0,1.0,4.0,4.9,4.0
30.0,1.0,1.0,2.0,1.0
30.0,1.0,1.0,2.0,0.3
30.0,1.0,2.0,2.7,0.3
30.0,1.0,4.0,4.9,5.0
30.0,1.0,2.0,2.7,2.0
30.0,1.0,6.0,9.0,10.0
30.0,1.0,6.0,9.0,15.0
30.0,1.0,5.0,6.65,10.0
30.0,1.0,2.0,2.7,1.0
30.0,1.0,3.0,3.65,1.0
30.0,1.0,1.0,2.0,0.3
30.0,1.0,3.0,3.65,0.3
30.0,1.0,6.0,9.0,10.0
30.0,1.0,5.0,6.65,10.0
30.0,1.0,3.0,3.65,2.0
