"nsub" "nbloque" "trial" "distancia" "respuesta" "condicion_sala" "SesgoAbs" "SesgoRel"
32 1 4 4.9 3 "SALA_GRANDE" -1.9 -0.387755102040816
32 1 6 9 4 "SALA_GRANDE" -5 -0.555555555555556
32 1 3 3.65 2 "SALA_GRANDE" -1.65 -0.452054794520548
32 1 3 3.65 3 "SALA_GRANDE" -0.65 -0.178082191780822
32 1 5 6.65 5 "SALA_GRANDE" -1.65 -0.24812030075188
32 1 5 6.65 6 "SALA_GRANDE" -0.65 -0.0977443609022557
32 1 5 6.65 5 "SALA_GRANDE" -1.65 -0.24812030075188
32 1 4 4.9 2 "SALA_GRANDE" -2.9 -0.591836734693878
32 1 6 9 4 "SALA_GRANDE" -5 -0.555555555555556
32 1 4 4.9 2 "SALA_GRANDE" -2.9 -0.591836734693878
32 1 1 2 0.5 "SALA_GRANDE" -1.5 -0.75
14 1 1 2 0.5 "SALA_GRANDE" -1.5 -0.75
14 1 3 3.65 1.5 "SALA_GRANDE" -2.15 -0.589041095890411
14 1 2 2.7 2 "SALA_GRANDE" -0.7 -0.259259259259259
14 1 5 6.65 3 "SALA_GRANDE" -3.65 -0.548872180451128
14 1 3 3.65 2 "SALA_GRANDE" -1.65 -0.452054794520548
14 1 4 4.9 2 "SALA_GRANDE" -2.9 -0.591836734693878
14 1 5 6.65 3 "SALA_GRANDE" -3.65 -0.548872180451128
14 1 1 2 0.5 "SALA_GRANDE" -1.5 -0.75
14 1 4 4.9 2 "SALA_GRANDE" -2.9 -0.591836734693878
14 1 6 9 3 "SALA_GRANDE" -6 -0.666666666666667
14 1 5 6.65 5 "SALA_GRANDE" -1.65 -0.24812030075188
14 1 6 9 3.5 "SALA_GRANDE" -5.5 -0.611111111111111
14 1 2 2.7 1 "SALA_GRANDE" -1.7 -0.62962962962963
14 1 6 9 3 "SALA_GRANDE" -6 -0.666666666666667
14 1 2 2.7 1 "SALA_GRANDE" -1.7 -0.62962962962963
14 1 1 2 0.5 "SALA_GRANDE" -1.5 -0.75
14 1 3 3.65 2 "SALA_GRANDE" -1.65 -0.452054794520548
14 1 4 4.9 2 "SALA_GRANDE" -2.9 -0.591836734693878
15 1 2 2.7 1 "SALA_CHICA" -1.7 -0.62962962962963
15 1 2 2.7 0.45 "SALA_CHICA" -2.25 -0.833333333333333
15 1 4 4.9 0.5 "SALA_CHICA" -4.4 -0.897959183673469
15 1 6 9 1.2 "SALA_CHICA" -7.8 -0.866666666666667
15 1 5 6.65 1.5 "SALA_CHICA" -5.15 -0.774436090225564
15 1 4 4.9 1.5 "SALA_CHICA" -3.4 -0.693877551020408
15 1 4 4.9 1.1 "SALA_CHICA" -3.8 -0.775510204081633
15 1 6 9 1.4 "SALA_CHICA" -7.6 -0.844444444444444
15 1 6 9 0.4 "SALA_CHICA" -8.6 -0.955555555555555
15 1 5 6.65 0.5 "SALA_CHICA" -6.15 -0.924812030075188
15 1 1 2 0.2 "SALA_CHICA" -1.8 -0.9
15 1 2 2.7 0.3 "SALA_CHICA" -2.4 -0.888888888888889
15 1 3 3.65 1 "SALA_CHICA" -2.65 -0.726027397260274
15 1 1 2 0.5 "SALA_CHICA" -1.5 -0.75
15 1 3 3.65 1.15 "SALA_CHICA" -2.5 -0.684931506849315
15 1 1 2 0.4 "SALA_CHICA" -1.6 -0.8
15 1 5 6.65 1.6 "SALA_CHICA" -5.05 -0.759398496240602
15 1 3 3.65 1.55 "SALA_CHICA" -2.1 -0.575342465753425
16 1 3 3.65 2 "SALA_GRANDE" -1.65 -0.452054794520548
16 1 3 3.65 2 "SALA_GRANDE" -1.65 -0.452054794520548
16 1 6 9 2.5 "SALA_GRANDE" -6.5 -0.722222222222222
16 1 3 3.65 2.5 "SALA_GRANDE" -1.15 -0.315068493150685
16 1 2 2.7 1.5 "SALA_GRANDE" -1.2 -0.444444444444444
16 1 4 4.9 2 "SALA_GRANDE" -2.9 -0.591836734693878
16 1 4 4.9 2 "SALA_GRANDE" -2.9 -0.591836734693878
16 1 5 6.65 3 "SALA_GRANDE" -3.65 -0.548872180451128
16 1 5 6.65 2 "SALA_GRANDE" -4.65 -0.699248120300752
16 1 1 2 1 "SALA_GRANDE" -1 -0.5
16 1 2 2.7 1 "SALA_GRANDE" -1.7 -0.62962962962963
16 1 4 4.9 1 "SALA_GRANDE" -3.9 -0.795918367346939
16 1 1 2 1 "SALA_GRANDE" -1 -0.5
16 1 1 2 1 "SALA_GRANDE" -1 -0.5
16 1 5 6.65 3 "SALA_GRANDE" -3.65 -0.548872180451128
16 1 2 2.7 1 "SALA_GRANDE" -1.7 -0.62962962962963
16 1 6 9 4 "SALA_GRANDE" -5 -0.555555555555556
16 1 6 9 4 "SALA_GRANDE" -5 -0.555555555555556
17 1 4 4.9 1 "SALA_CHICA" -3.9 -0.795918367346939
17 1 6 9 2 "SALA_CHICA" -7 -0.777777777777778
17 1 2 2.7 0.5 "SALA_CHICA" -2.2 -0.814814814814815
17 1 3 3.65 0.75 "SALA_CHICA" -2.9 -0.794520547945205
17 1 5 6.65 2 "SALA_CHICA" -4.65 -0.699248120300752
17 1 1 2 0.25 "SALA_CHICA" -1.75 -0.875
17 1 6 9 2.5 "SALA_CHICA" -6.5 -0.722222222222222
17 1 4 4.9 1 "SALA_CHICA" -3.9 -0.795918367346939
17 1 3 3.65 1 "SALA_CHICA" -2.65 -0.726027397260274
17 1 5 6.65 1.5 "SALA_CHICA" -5.15 -0.774436090225564
17 1 2 2.7 0.5 "SALA_CHICA" -2.2 -0.814814814814815
17 1 1 2 0.25 "SALA_CHICA" -1.75 -0.875
17 1 3 3.65 0.75 "SALA_CHICA" -2.9 -0.794520547945205
17 1 1 2 0.25 "SALA_CHICA" -1.75 -0.875
17 1 6 9 2 "SALA_CHICA" -7 -0.777777777777778
17 1 2 2.7 0.5 "SALA_CHICA" -2.2 -0.814814814814815
17 1 5 6.65 1.5 "SALA_CHICA" -5.15 -0.774436090225564
17 1 4 4.9 1 "SALA_CHICA" -3.9 -0.795918367346939
18 1 5 6.65 1 "SALA_GRANDE" -5.65 -0.849624060150376
18 1 3 3.65 0.5 "SALA_GRANDE" -3.15 -0.863013698630137
18 1 1 2 0.5 "SALA_GRANDE" -1.5 -0.75
18 1 6 9 2 "SALA_GRANDE" -7 -0.777777777777778
18 1 6 9 2 "SALA_GRANDE" -7 -0.777777777777778
18 1 1 2 1 "SALA_GRANDE" -1 -0.5
18 1 5 6.65 1.5 "SALA_GRANDE" -5.15 -0.774436090225564
18 1 2 2.7 0.8 "SALA_GRANDE" -1.9 -0.703703703703704
18 1 5 6.65 3 "SALA_GRANDE" -3.65 -0.548872180451128
18 1 2 2.7 1.5 "SALA_GRANDE" -1.2 -0.444444444444444
18 1 3 3.65 1 "SALA_GRANDE" -2.65 -0.726027397260274
18 1 4 4.9 1 "SALA_GRANDE" -3.9 -0.795918367346939
18 1 2 2.7 0.5 "SALA_GRANDE" -2.2 -0.814814814814815
18 1 4 4.9 3 "SALA_GRANDE" -1.9 -0.387755102040816
18 1 1 2 1 "SALA_GRANDE" -1 -0.5
18 1 6 9 4 "SALA_GRANDE" -5 -0.555555555555556
18 1 3 3.65 2 "SALA_GRANDE" -1.65 -0.452054794520548
18 1 4 4.9 1.5 "SALA_GRANDE" -3.4 -0.693877551020408
19 1 6 9 2 "SALA_CHICA" -7 -0.777777777777778
19 1 3 3.65 1 "SALA_CHICA" -2.65 -0.726027397260274
19 1 3 3.65 0.7 "SALA_CHICA" -2.95 -0.808219178082192
19 1 1 2 0.4 "SALA_CHICA" -1.6 -0.8
19 1 4 4.9 0.3 "SALA_CHICA" -4.6 -0.938775510204082
19 1 6 9 1 "SALA_CHICA" -8 -0.888888888888889
19 1 6 9 1 "SALA_CHICA" -8 -0.888888888888889
19 1 5 6.65 1.5 "SALA_CHICA" -5.15 -0.774436090225564
19 1 4 4.9 1 "SALA_CHICA" -3.9 -0.795918367346939
19 1 2 2.7 0.4 "SALA_CHICA" -2.3 -0.851851851851852
19 1 2 2.7 0.3 "SALA_CHICA" -2.4 -0.888888888888889
19 1 1 2 0.2 "SALA_CHICA" -1.8 -0.9
19 1 4 4.9 0.4 "SALA_CHICA" -4.5 -0.918367346938775
19 1 5 6.65 1 "SALA_CHICA" -5.65 -0.849624060150376
19 1 3 3.65 0.5 "SALA_CHICA" -3.15 -0.863013698630137
19 1 2 2.7 0.3 "SALA_CHICA" -2.4 -0.888888888888889
19 1 1 2 0.2 "SALA_CHICA" -1.8 -0.9
19 1 5 6.65 1.5 "SALA_CHICA" -5.15 -0.774436090225564
20 1 1 2 0.1 "SALA_GRANDE" -1.9 -0.95
20 1 2 2.7 0.15 "SALA_GRANDE" -2.55 -0.944444444444445
20 1 4 4.9 0.25 "SALA_GRANDE" -4.65 -0.948979591836735
20 1 4 4.9 0.4 "SALA_GRANDE" -4.5 -0.918367346938775
20 1 6 9 1.5 "SALA_GRANDE" -7.5 -0.833333333333333
20 1 2 2.7 0.5 "SALA_GRANDE" -2.2 -0.814814814814815
20 1 5 6.65 2 "SALA_GRANDE" -4.65 -0.699248120300752
20 1 3 3.65 1.2 "SALA_GRANDE" -2.45 -0.671232876712329
20 1 2 2.7 0.1 "SALA_GRANDE" -2.6 -0.962962962962963
20 1 1 2 0.05 "SALA_GRANDE" -1.95 -0.975
20 1 4 4.9 0.2 "SALA_GRANDE" -4.7 -0.959183673469388
20 1 6 9 0.4 "SALA_GRANDE" -8.6 -0.955555555555555
20 1 1 2 0.15 "SALA_GRANDE" -1.85 -0.925
20 1 6 9 1 "SALA_GRANDE" -8 -0.888888888888889
20 1 3 3.65 0.7 "SALA_GRANDE" -2.95 -0.808219178082192
20 1 3 3.65 0.5 "SALA_GRANDE" -3.15 -0.863013698630137
20 1 5 6.65 1.5 "SALA_GRANDE" -5.15 -0.774436090225564
20 1 5 6.65 2 "SALA_GRANDE" -4.65 -0.699248120300752
