"nsub" "nbloque" "trial" "distancia" "respuesta" "condicion_sala"
15 1 1 2 0.4 "SALA_CHICA"
15 1 5 6.65 1.6 "SALA_CHICA"
15 1 3 3.65 1.55 "SALA_CHICA"
16 1 3 3.65 2 "SALA_GRANDE"
16 1 3 3.65 2 "SALA_GRANDE"
16 1 6 9 2.5 "SALA_GRANDE"
16 1 3 3.65 2.5 "SALA_GRANDE"
16 1 2 2.7 1.5 "SALA_GRANDE"
16 1 4 4.9 2 "SALA_GRANDE"
16 1 4 4.9 2 "SALA_GRANDE"
16 1 5 6.65 3 "SALA_GRANDE"
16 1 5 6.65 2 "SALA_GRANDE"
16 1 1 2 1 "SALA_GRANDE"
16 1 2 2.7 1 "SALA_GRANDE"
16 1 4 4.9 1 "SALA_GRANDE"
16 1 1 2 1 "SALA_GRANDE"
16 1 1 2 1 "SALA_GRANDE"
16 1 5 6.65 3 "SALA_GRANDE"
16 1 2 2.7 1 "SALA_GRANDE"
16 1 6 9 4 "SALA_GRANDE"
16 1 6 9 4 "SALA_GRANDE"
17 1 4 4.9 1 "SALA_CHICA"
17 1 6 9 2 "SALA_CHICA"
17 1 2 2.7 0.5 "SALA_CHICA"
17 1 3 3.65 0.75 "SALA_CHICA"
17 1 5 6.65 2 "SALA_CHICA"
17 1 1 2 0.25 "SALA_CHICA"
17 1 6 9 2.5 "SALA_CHICA"
17 1 4 4.9 1 "SALA_CHICA"
17 1 3 3.65 1 "SALA_CHICA"
17 1 5 6.65 1.5 "SALA_CHICA"
17 1 2 2.7 0.5 "SALA_CHICA"
17 1 1 2 0.25 "SALA_CHICA"
17 1 3 3.65 0.75 "SALA_CHICA"
17 1 1 2 0.25 "SALA_CHICA"
17 1 6 9 2 "SALA_CHICA"
17 1 2 2.7 0.5 "SALA_CHICA"
17 1 5 6.65 1.5 "SALA_CHICA"
17 1 4 4.9 1 "SALA_CHICA"
18 1 5 6.65 1 "SALA_GRANDE"
18 1 3 3.65 0.5 "SALA_GRANDE"
18 1 1 2 0.5 "SALA_GRANDE"
18 1 6 9 2 "SALA_GRANDE"
18 1 6 9 2 "SALA_GRANDE"
18 1 1 2 1 "SALA_GRANDE"
18 1 5 6.65 1.5 "SALA_GRANDE"
18 1 2 2.7 0.8 "SALA_GRANDE"
18 1 5 6.65 3 "SALA_GRANDE"
18 1 2 2.7 1.5 "SALA_GRANDE"
18 1 3 3.65 1 "SALA_GRANDE"
18 1 4 4.9 1 "SALA_GRANDE"
18 1 2 2.7 0.5 "SALA_GRANDE"
18 1 4 4.9 3 "SALA_GRANDE"
18 1 1 2 1 "SALA_GRANDE"
18 1 6 9 4 "SALA_GRANDE"
18 1 3 3.65 2 "SALA_GRANDE"
18 1 4 4.9 1.5 "SALA_GRANDE"
19 1 6 9 2 "SALA_CHICA"
19 1 3 3.65 1 "SALA_CHICA"
19 1 3 3.65 0.7 "SALA_CHICA"
19 1 1 2 0.4 "SALA_CHICA"
19 1 4 4.9 0.3 "SALA_CHICA"
19 1 6 9 1 "SALA_CHICA"
19 1 6 9 1 "SALA_CHICA"
19 1 5 6.65 1.5 "SALA_CHICA"
19 1 4 4.9 1 "SALA_CHICA"
19 1 2 2.7 0.4 "SALA_CHICA"
19 1 2 2.7 0.3 "SALA_CHICA"
19 1 1 2 0.2 "SALA_CHICA"
19 1 4 4.9 0.4 "SALA_CHICA"
19 1 5 6.65 1 "SALA_CHICA"
19 1 3 3.65 0.5 "SALA_CHICA"
