"subject","room_condition","target_distance","block","perc_dist_sd","perc_dist_sem","perc_dist_var","perc_dist_n","perc_dist","rel_bias_signed_sd","rel_bias_signed_sem","rel_bias_signed_var","rel_bias_signed_n","rel_bias_signed","rel_bias_unsigned_sd","rel_bias_unsigned_sem","rel_bias_unsigned_var","rel_bias_unsigned_n","rel_bias_unsigned","abs_bias_sd","abs_bias_sem","abs_bias_var","abs_bias_n"
"10","No visual information",3.65,"1",0.372827037646145,0.152206000757745,0.139,6,1.85,0.102144393875656,0.0417002741802041,0.0104334772002252,6,-0.493150684931507,0.102144393875656,0.0417002741802041,0.0104334772002252,6,0.493150684931507,0.372827037646145,0.152206000757745,0.139,6
"11","No visual information",3.65,"1",0.5,0.288675134594813,0.25,3,1.5,0.136986301369863,0.0790890779711816,0.0187652467629949,3,-0.589041095890411,0.136986301369863,0.0790890779711816,0.0187652467629949,3,0.589041095890411,0.5,0.288675134594813,0.25,3
"12","No visual information",3.65,"1",1.52752523165195,0.881917103688197,2.33333333333333,3,2.66666666666667,0.418500063466287,0.241621124298136,0.175142303121286,3,-0.269406392694064,0.342557065452257,0.197775413951669,0.117345343091262,3,0.333333333333333,1.25033328890074,0.721880260923591,1.56333333333333,3
"13","No visual information",3.65,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,3.66666666666667,0.158178155942363,0.091324200913242,0.0250203290173266,3,0.00456621004566212,0.0474534467827089,0.0273972602739726,0.00225182961155939,3,0.123287671232877,0.173205080756888,0.0999999999999999,0.03,3
"14","No visual information",3.65,"1",0.763762615825973,0.440958551844098,0.583333333333333,3,1.16666666666667,0.209250031733143,0.120810562149068,0.0437855757803215,3,-0.680365296803653,0.209250031733143,0.120810562149068,0.0437855757803215,3,0.680365296803653,0.763762615825973,0.440958551844098,0.583333333333333,3
"15","No visual information",3.65,"1",0.288675134594813,0.166666666666667,0.0833333333333333,3,1.33333333333333,0.0790890779711816,0.045662100456621,0.00625508225433164,3,-0.634703196347032,0.0790890779711816,0.045662100456621,0.00625508225433164,3,0.634703196347032,0.288675134594813,0.166666666666667,0.0833333333333333,3
"16","No visual information",3.65,"1",1.15470053837925,0.666666666666667,1.33333333333333,3,2.33333333333333,0.316356311884726,0.182648401826484,0.100081316069306,3,-0.360730593607306,0.316356311884726,0.182648401826484,0.100081316069306,3,0.360730593607306,1.15470053837925,0.666666666666667,1.33333333333333,3
"1","No visual information",4.9,"1",0.288675134594813,0.166666666666667,0.0833333333333333,3,0.666666666666667,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,-0.863945578231292,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,0.863945578231292,0.288675134594813,0.166666666666667,0.0833333333333333,3
"2","No visual information",4.9,"1",0.6557438524302,0.378593889720018,0.43,3,1.4,0.133825276006163,0.0772640591265343,0.0179092044981258,3,-0.714285714285714,0.133825276006163,0.0772640591265343,0.0179092044981258,3,0.714285714285714,0.6557438524302,0.378593889720018,0.43,3
"3","No visual information",4.9,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,4.33333333333333,0.117826585548903,0.0680272108843537,0.013883104262113,3,-0.115646258503401,0.0942612684391227,0.054421768707483,0.00888518672775234,3,0.129251700680272,0.461880215351701,0.266666666666667,0.213333333333334,3
"4","No visual information",4.9,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,3.66666666666667,0.117826585548903,0.0680272108843537,0.013883104262113,3,-0.251700680272109,0.117826585548903,0.0680272108843537,0.013883104262113,3,0.251700680272109,0.577350269189626,0.333333333333333,0.333333333333333,3
"6","No visual information",4.9,"1",0.152752523165195,0.0881917103688197,0.0233333333333333,3,0.433333333333333,0.0311739843194274,0.0179983082385346,0.000971817298347908,3,-0.91156462585034,0.0311739843194274,0.0179983082385346,0.000971817298347908,3,0.91156462585034,0.152752523165194,0.0881917103688196,0.0233333333333333,3
"7","No visual information",4.9,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,3.33333333333333,0.117826585548903,0.0680272108843537,0.013883104262113,3,-0.319727891156463,0.117826585548903,0.0680272108843537,0.013883104262113,3,0.319727891156463,0.577350269189626,0.333333333333333,0.333333333333333,3
"8","No visual information",4.9,"1",1.04083299973307,0.600925212577332,1.08333333333333,3,2.16666666666667,0.212414897904707,0.12263779848517,0.0451200888518673,3,-0.557823129251701,0.212414897904707,0.12263779848517,0.0451200888518673,3,0.557823129251701,1.04083299973307,0.600925212577332,1.08333333333333,3
"9","No visual information",4.9,"1",0,0,0,3,2,0,0,0,3,-0.591836734693878,0,0,0,3,0.591836734693878,0,0,0,3
"10","No visual information",4.9,"1",0.508592829940284,0.207632153365299,0.258666666666667,6,2.26666666666667,0.103794455089854,0.0423739088500611,0.0107732889073997,6,-0.537414965986395,0.103794455089854,0.0423739088500611,0.0107732889073997,6,0.537414965986395,0.508592829940284,0.207632153365299,0.258666666666667,6
"11","No visual information",4.9,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,2.66666666666667,0.117826585548903,0.0680272108843537,0.013883104262113,3,-0.45578231292517,0.117826585548903,0.0680272108843537,0.013883104262113,3,0.45578231292517,0.577350269189626,0.333333333333333,0.333333333333333,3
"12","No visual information",4.9,"1",1.52752523165195,0.881917103688197,2.33333333333333,3,3.33333333333333,0.311739843194275,0.179983082385346,0.097181729834791,3,-0.319727891156463,0.289575464677453,0.167186472482238,0.0838539497431626,3,0.333333333333333,1.41891977691952,0.819213715162967,2.01333333333333,3
"13","No visual information",4.9,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,4.33333333333333,0.117826585548903,0.0680272108843537,0.013883104262113,3,-0.115646258503401,0.0942612684391227,0.054421768707483,0.00888518672775234,3,0.129251700680272,0.461880215351701,0.266666666666667,0.213333333333334,3
"14","No visual information",4.9,"1",0,0,0,3,0.5,0,0,0,3,-0.897959183673469,0,0,0,3,0.897959183673469,0,0,0,3
"15","No visual information",4.9,"1",0.288675134594813,0.166666666666667,0.0833333333333333,3,1.83333333333333,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,-0.625850340136054,0.0589132927744516,0.0340136054421769,0.00347077606552825,3,0.625850340136054,0.288675134594813,0.166666666666667,0.0833333333333333,3
"16","No visual information",4.9,"1",1.15470053837925,0.666666666666667,1.33333333333333,3,3.33333333333333,0.235653171097806,0.136054421768707,0.055532417048452,3,-0.319727891156463,0.235653171097806,0.136054421768707,0.055532417048452,3,0.319727891156463,1.15470053837925,0.666666666666667,1.33333333333333,3
"1","No visual information",6.65,"1",0.152752523165195,0.0881917103688197,0.0233333333333333,3,0.833333333333333,0.0229703042353676,0.0132619113336571,0.000527634876665348,3,-0.87468671679198,0.0229703042353676,0.0132619113336571,0.000527634876665348,3,0.87468671679198,0.152752523165195,0.0881917103688197,0.0233333333333333,3
"2","No visual information",6.65,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,2.33333333333333,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.649122807017544,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.649122807017544,0.577350269189626,0.333333333333333,0.333333333333333,3
"3","No visual information",6.65,"1",1.15470053837925,0.666666666666667,1.33333333333333,3,5.33333333333333,0.173639178703647,0.100250626566416,0.030150564380877,3,-0.197994987468672,0.173639178703647,0.100250626566416,0.030150564380877,3,0.197994987468672,1.15470053837925,0.666666666666667,1.33333333333333,3
"4","No visual information",6.65,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,5.33333333333333,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.197994987468672,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.197994987468672,0.577350269189626,0.333333333333333,0.333333333333333,3
"6","No visual information",6.65,"1",0,0,0,3,0.4,0,0,0,3,-0.93984962406015,0,0,0,3,0.93984962406015,0,0,0,3
"7","No visual information",6.65,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,4.66666666666667,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.298245614035088,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.298245614035088,0.577350269189626,0.333333333333333,0.333333333333333,3
"8","No visual information",6.65,"1",1.25830573921179,0.726483157256779,1.58333333333333,3,3.16666666666667,0.189218908152149,0.10924558755741,0.0358037952022914,3,-0.523809523809524,0.189218908152149,0.10924558755741,0.0358037952022914,3,0.523809523809524,1.25830573921179,0.726483157256779,1.58333333333333,3
"9","No visual information",6.65,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,4.33333333333333,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.348370927318296,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.348370927318296,0.577350269189626,0.333333333333333,0.333333333333333,3
"10","No visual information",6.65,"1",0.453596737201669,0.185180092522568,0.20575,6,2.525,0.0682100356694239,0.0278466304545214,0.00465260896602408,6,-0.620300751879699,0.0682100356694239,0.0278466304545214,0.00465260896602408,6,0.620300751879699,0.453596737201669,0.185180092522568,0.20575,6
"11","No visual information",6.65,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,3.33333333333333,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.49874686716792,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.49874686716792,0.577350269189626,0.333333333333333,0.333333333333333,3
"12","No visual information",6.65,"1",1,0.577350269189626,1,3,5,0.150375939849624,0.0868195893518234,0.0226129232856578,3,-0.24812030075188,0.150375939849624,0.0868195893518234,0.0226129232856578,3,0.24812030075188,1,0.577350269189626,1,3
"13","No visual information",6.65,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,5.33333333333333,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.197994987468672,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.197994987468672,0.577350269189626,0.333333333333333,0.333333333333333,3
"14","No visual information",6.65,"1",1.3228756555323,0.763762615825973,1.75,3,1.5,0.198928670004856,0.114851521176838,0.0395726157499011,3,-0.774436090225564,0.198928670004856,0.114851521176838,0.0395726157499011,3,0.774436090225564,1.3228756555323,0.763762615825973,1.75,3
"15","No visual information",6.65,"1",0,0,0,3,3.5,0,0,0,3,-0.473684210526316,0,0,0,3,0.473684210526316,0,0,0,3
"16","No visual information",6.65,"1",1.44337567297406,0.833333333333333,2.08333333333333,3,4.33333333333333,0.217048973379559,0.12531328320802,0.0471102568451203,3,-0.348370927318296,0.217048973379559,0.12531328320802,0.0471102568451203,3,0.348370927318296,1.44337567297406,0.833333333333333,2.08333333333333,3
"1","No visual information",9,"1",0.378593889720018,0.2185812841434,0.143333333333333,3,0.733333333333333,0.0420659877466687,0.0242868093492667,0.00176954732510288,3,-0.918518518518518,0.0420659877466687,0.0242868093492667,0.00176954732510288,3,0.918518518518518,0.378593889720018,0.2185812841434,0.143333333333333,3
"2","No visual information",9,"1",0.288675134594813,0.166666666666667,0.0833333333333333,3,2.16666666666667,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,-0.759259259259259,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,0.759259259259259,0.288675134594813,0.166666666666667,0.0833333333333333,3
"3","No visual information",9,"1",1,0.577350269189626,1,3,6,0.111111111111111,0.0641500299099584,0.0123456790123457,3,-0.333333333333333,0.111111111111111,0.0641500299099584,0.0123456790123457,3,0.333333333333333,1,0.577350269189626,1,3
"4","No visual information",9,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,5.33333333333333,0.0641500299099584,0.037037037037037,0.00411522633744856,3,-0.407407407407407,0.0641500299099584,0.037037037037037,0.00411522633744856,3,0.407407407407407,0.577350269189626,0.333333333333333,0.333333333333333,3
"6","No visual information",9,"1",0.208166599946613,0.120185042515466,0.0433333333333333,3,0.733333333333333,0.0231296222162904,0.0133538936128296,0.000534979423868315,3,-0.918518518518518,0.0231296222162904,0.0133538936128296,0.000534979423868315,3,0.918518518518518,0.208166599946614,0.120185042515466,0.0433333333333334,3
"7","No visual information",9,"1",1,0.577350269189626,1,3,6,0.111111111111111,0.0641500299099584,0.0123456790123457,3,-0.333333333333333,0.111111111111111,0.0641500299099584,0.0123456790123457,3,0.333333333333333,1,0.577350269189626,1,3
"8","No visual information",9,"1",0.5,0.288675134594813,0.25,3,3.5,0.0555555555555555,0.0320750149549792,0.00308641975308642,3,-0.611111111111111,0.0555555555555555,0.0320750149549792,0.00308641975308642,3,0.611111111111111,0.5,0.288675134594813,0.25,3
"9","No visual information",9,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,3.66666666666667,0.0641500299099584,0.037037037037037,0.00411522633744855,3,-0.592592592592593,0.0641500299099584,0.037037037037037,0.00411522633744855,3,0.592592592592593,0.577350269189626,0.333333333333333,0.333333333333333,3
"10","No visual information",9,"1",0.535723809439155,0.218708329364323,0.287,6,2.55,0.0595248677154617,0.0243009254849248,0.00354320987654321,6,-0.716666666666667,0.0595248677154617,0.0243009254849248,0.00354320987654321,6,0.716666666666667,0.535723809439155,0.218708329364323,0.287,6
"11","No visual information",9,"1",0.763762615825973,0.440958551844098,0.583333333333333,3,3.83333333333333,0.0848625128695526,0.0489953946493443,0.00720164609053498,3,-0.574074074074074,0.0848625128695526,0.0489953946493443,0.00720164609053498,3,0.574074074074074,0.763762615825973,0.440958551844098,0.583333333333333,3
"12","No visual information",9,"1",1,0.577350269189626,1,3,6,0.111111111111111,0.0641500299099584,0.0123456790123457,3,-0.333333333333333,0.111111111111111,0.0641500299099584,0.0123456790123457,3,0.333333333333333,1,0.577350269189626,1,3
"13","No visual information",9,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,5.33333333333333,0.0641500299099584,0.037037037037037,0.00411522633744856,3,-0.407407407407407,0.0641500299099584,0.037037037037037,0.00411522633744856,3,0.407407407407407,0.577350269189626,0.333333333333333,0.333333333333333,3
"14","No visual information",9,"1",0.763762615825973,0.440958551844098,0.583333333333333,3,1.16666666666667,0.0848625128695526,0.0489953946493443,0.00720164609053498,3,-0.87037037037037,0.0848625128695526,0.0489953946493443,0.00720164609053498,3,0.87037037037037,0.763762615825973,0.440958551844098,0.583333333333333,3
"15","No visual information",9,"1",0.288675134594813,0.166666666666667,0.0833333333333333,3,3.33333333333333,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,-0.62962962962963,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,0.62962962962963,0.288675134594813,0.166666666666667,0.0833333333333333,3
"16","No visual information",9,"1",0.577350269189626,0.333333333333333,0.333333333333333,3,4.66666666666667,0.0641500299099585,0.0370370370370371,0.00411522633744856,3,-0.481481481481481,0.0641500299099585,0.0370370370370371,0.00411522633744856,3,0.481481481481481,0.577350269189626,0.333333333333333,0.333333333333333,3
"1","Larger VE",2,"2",0,0,0,3,0.7,0,0,0,3,-0.65,0,0,0,3,0.65,0,0,0,3
"2","Larger VE",2,"2",0,0,0,3,0.3,0,0,0,3,-0.85,0,0,0,3,0.85,0,0,0,3
"3","Larger VE",2,"2",0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3
"4","Larger VE",2,"2",0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3
"6","Larger VE",2,"2",0,0,0,3,0.5,0,0,0,3,-0.75,0,0,0,3,0.75,0,0,0,3
"7","Larger VE",2,"2",0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3
"8","Larger VE",2,"2",0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3
"9","Larger VE",2,"2",0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3
"11","Larger VE",2,"2",0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3
"12","Larger VE",2,"2",0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3
"13","Larger VE",2,"2",0.577350269189626,0.333333333333333,0.333333333333333,3,2.33333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.166666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.166666666666667,0.577350269189626,0.333333333333333,0.333333333333333,3
"14","Larger VE",2,"2",1,0.577350269189626,1,3,2,0.5,0.288675134594813,0.25,3,0,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.333333333333333,0.577350269189626,0.333333333333333,0.333333333333333,3
"15","Larger VE",2,"2",0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3
"16","Larger VE",2,"2",0.288675134594813,0.166666666666667,0.0833333333333333,3,0.833333333333333,0.144337567297406,0.0833333333333333,0.0208333333333333,3,-0.583333333333333,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.583333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3
"1","Larger VE",2.7,"2",0.251661147842358,0.145296631451356,0.0633333333333333,3,0.733333333333333,0.0932078325342068,0.0538135672042059,0.00868770004572474,3,-0.728395061728395,0.0932078325342068,0.0538135672042059,0.00868770004572474,3,0.728395061728395,0.251661147842358,0.145296631451356,0.0633333333333333,3
"2","Larger VE",2.7,"2",0.115470053837925,0.0666666666666667,0.0133333333333333,3,0.366666666666667,0.0427666866066389,0.0246913580246914,0.00182898948331047,3,-0.864197530864198,0.0427666866066389,0.0246913580246914,0.00182898948331047,3,0.864197530864198,0.115470053837925,0.0666666666666667,0.0133333333333334,3
"3","Larger VE",2.7,"2",0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3
"4","Larger VE",2.7,"2",0.577350269189626,0.333333333333333,0.333333333333333,3,1.66666666666667,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.382716049382716,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.382716049382716,0.577350269189626,0.333333333333333,0.333333333333333,3
