nsub,nbloque,itrial,distancia,respuesta
34.0,1.0,2.0,2.7,1.0
34.0,1.0,2.0,2.7,1.0
34.0,1.0,2.0,2.7,1.0
34.0,1.0,5.0,6.65,4.0
34.0,1.0,6.0,9.0,4.0
34.0,1.0,5.0,6.65,4.0
34.0,1.0,5.0,6.65,4.0
34.0,1.0,1.0,2.0,1.0
34.0,1.0,4.0,4.9,3.0
34.0,1.0,3.0,3.65,1.0
34.0,1.0,4.0,4.9,3.0
34.0,1.0,6.0,9.0,4.0
34.0,1.0,3.0,3.65,1.0
34.0,1.0,1.0,2.0,0.7
34.0,1.0,3.0,3.65,1.0
34.0,1.0,4.0,4.9,3.0
34.0,1.0,6.0,9.0,4.0
34.0,1.0,1.0,2.0,0.7
