subject,room_condition,target_distance,block,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n
13,No visual information,2.7,1,0.20816659994661332,0.12018504251546634,0.043333333333333356,3,1.4333333333333333,0.07709874072096788,0.04451297870943197,0.00594421582075903,3,-0.46913580246913583,0.07709874072096788,0.04451297870943197,0.00594421582075903,3,0.46913580246913583,0.20816659994661332,0.12018504251546634,0.043333333333333356,3
14,No visual information,2.7,1,1.5275252316519468,0.881917103688197,2.3333333333333335,3,3.3333333333333335,0.5657500857970172,0.3266359643289618,0.3200731595793324,3,0.23456790123456783,0.3919631571947541,0.2263000343188069,0.15363511659807952,3,0.4074074074074074,1.058300524425836,0.6110100926607787,1.1199999999999999,3
15,No visual information,2.7,1,0.7637626158259734,0.4409585518440985,0.5833333333333334,3,2.1666666666666665,0.2828750428985086,0.1633179821644809,0.08001828989483309,3,-0.1975308641975309,0.1670092501045517,0.09642283550502047,0.0278920896204847,3,0.2716049382716049,0.4509249752822896,0.26034165586355523,0.20333333333333348,3
17,No visual information,2.7,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.6666666666666667,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,-0.3827160493827161,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,0.3827160493827161,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
18,No visual information,2.7,1,0,0,0,3,0.2,0,0,0,3,-0.9259259259259258,0,0,0,3,0.9259259259259258,0,0,0,3
19,No visual information,2.7,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.6666666666666666,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,-0.7530864197530864,0.1069167165165974,0.06172839506172842,0.01143118427069045,3,0.7530864197530864,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
20,No visual information,2.7,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.3333333333333333,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,-0.5061728395061729,0.21383343303319471,0.12345679012345678,0.04572473708276177,3,0.5061728395061729,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
3,No visual information,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.8333333333333333,0.15817815594236326,0.09132420091324203,0.025020329017326585,3,-0.497716894977169,0.15817815594236326,0.09132420091324203,0.025020329017326585,3,0.497716894977169,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
4,No visual information,3.65,1,0,0,0,3,2,0,0,0,3,-0.4520547945205479,0,0,0,3,0.4520547945205479,0,0,0,3
5,No visual information,3.65,1,0.5,0.2886751345948129,0.25,3,2.5,0.136986301369863,0.07908907797118161,0.01876524676299493,3,-0.3150684931506849,0.136986301369863,0.07908907797118161,0.01876524676299493,3,0.3150684931506849,0.5,0.2886751345948129,0.25,3
6,No visual information,3.65,1,0,0,0,3,1,0,0,0,3,-0.726027397260274,0,0,0,3,0.726027397260274,0,0,0,3
7,No visual information,3.65,1,0,0,0,3,1,0,0,0,3,-0.726027397260274,0,0,0,3,0.726027397260274,0,0,0,3
8,No visual information,3.65,1,2.0816659994661326,1.2018504251546631,4.333333333333333,3,4.333333333333333,0.5703194519085295,0.32927408908346933,0.32526427722524553,3,0.18721461187214614,0.14059182025881875,0.0811707252722885,0.019766059923687997,3,0.4885844748858448,0.5131601439446885,0.296273147243853,0.26333333333333336,3
9,No visual information,3.65,1,0.3214550253664319,0.18559214542766744,0.10333333333333336,3,2.1333333333333333,0.088069869963406,0.0508471631308678,0.007756301995371242,3,-0.4155251141552511,0.088069869963406,0.0508471631308678,0.007756301995371242,3,0.4155251141552511,0.3214550253664319,0.18559214542766744,0.10333333333333336,3
11,No visual information,3.65,1,0.4509249752822894,0.2603416558635552,0.20333333333333334,3,0.5333333333333333,0.12354108911843545,0.07132648105850825,0.015262400700569211,3,-0.8538812785388128,0.12354108911843545,0.07132648105850825,0.015262400700569211,3,0.8538812785388128,0.45092497528228936,0.2603416558635551,0.20333333333333328,3
12,No visual information,3.65,1,0.3055050463303893,0.17638342073763935,0.0933333333333333,3,1.5666666666666667,0.0837000126932573,0.0483242248596272,0.007005692124851433,3,-0.5707762557077626,0.0837000126932573,0.0483242248596272,0.007005692124851433,3,0.5707762557077626,0.30550504633038916,0.1763834207376393,0.09333333333333323,3
13,No visual information,3.65,1,0.09999999999999998,0.05773502691896257,0.009999999999999995,3,1.4,0.027397260273972546,0.01581781559423629,7.506098705197942e-4,3,-0.6164383561643836,0.027397260273972546,0.01581781559423629,7.506098705197942e-4,3,0.6164383561643836,0.09999999999999987,0.057735026918962505,0.009999999999999974,3
14,No visual information,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,4.333333333333333,0.15817815594236323,0.09132420091324202,0.02502032901732658,3,0.18721461187214614,0.15817815594236323,0.09132420091324202,0.02502032901732658,3,0.18721461187214614,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
15,No visual information,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,2.3333333333333335,0.1581781559423632,0.091324200913242,0.025020329017326575,3,-0.3607305936073059,0.1581781559423632,0.091324200913242,0.025020329017326575,3,0.3607305936073059,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
17,No visual information,3.65,1,1.5275252316519468,0.881917103688197,2.3333333333333335,3,3.3333333333333335,0.41850006346628676,0.24162112429813615,0.17514230312128606,3,-0.08675799086757989,0.14059182025881875,0.0811707252722885,0.019766059923687997,3,0.3333333333333333,0.5131601439446885,0.296273147243853,0.26333333333333336,3
18,No visual information,3.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.6666666666666666,0.0790890779711816,0.045662100456621,0.006255082254331644,3,-0.817351598173516,0.0790890779711816,0.045662100456621,0.006255082254331644,3,0.817351598173516,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
19,No visual information,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.3333333333333333,0.15817815594236326,0.09132420091324203,0.025020329017326585,3,-0.634703196347032,0.15817815594236326,0.09132420091324203,0.025020329017326585,3,0.634703196347032,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
20,No visual information,3.65,1,0.7216878364870323,0.41666666666666674,0.5208333333333334,3,1.9166666666666667,0.19772269492795405,0.11415525114155253,0.03909426408957278,3,-0.4748858447488585,0.19772269492795405,0.11415525114155253,0.03909426408957278,3,0.4748858447488585,0.7216878364870323,0.41666666666666674,0.5208333333333334,3
3,No visual information,4.9,1,0.40414518843273806,0.23333333333333336,0.16333333333333336,3,1.5666666666666667,0.08247860988423224,0.047619047619047616,0.006802721088435371,3,-0.6802721088435374,0.08247860988423224,0.047619047619047616,0.006802721088435371,3,0.6802721088435374,0.40414518843273795,0.23333333333333328,0.16333333333333327,3
4,No visual information,4.9,1,1.0408329997330663,0.6009252125773316,1.0833333333333333,3,2.8333333333333335,0.21241489790470738,0.12263779848516969,0.04512008885186727,3,-0.4217687074829932,0.21241489790470738,0.12263779848516969,0.04512008885186727,3,0.4217687074829932,1.0408329997330663,0.6009252125773316,1.0833333333333333,3
5,No visual information,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,3.3333333333333335,0.1178265855489032,0.06802721088435373,0.013883104262113005,3,-0.3197278911564626,0.1178265855489032,0.06802721088435373,0.013883104262113005,3,0.3197278911564626,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
6,No visual information,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.6666666666666667,0.11782658554890321,0.06802721088435375,0.013883104262113009,3,-0.6598639455782312,0.11782658554890321,0.06802721088435375,0.013883104262113009,3,0.6598639455782312,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
7,No visual information,4.9,1,0,0,0,3,2,0,0,0,3,-0.5918367346938775,0,0,0,3,0.5918367346938775,0,0,0,3
8,No visual information,4.9,1,2,1.1547005383792517,4,3,5,0.40816326530612246,0.23565317109780645,0.1665972511453561,3,0.02040816326530606,0.22479879784841236,0.12978764645128515,0.05053449951409136,3,0.2789115646258503,1.1015141094572207,0.6359594676112973,1.2133333333333338,3
9,No visual information,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.3333333333333335,0.05891329277445158,0.03401360544217685,0.0034707760655282487,3,-0.5238095238095238,0.05891329277445158,0.03401360544217685,0.0034707760655282487,3,0.5238095238095238,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
11,No visual information,4.9,1,0.20816659994661327,0.12018504251546631,0.043333333333333335,3,0.33333333333333337,0.04248297958094155,0.02452755969703398,0.0018048035540746967,3,-0.9319727891156463,0.04248297958094155,0.02452755969703398,0.0018048035540746967,3,0.9319727891156463,0.20816659994661352,0.12018504251546645,0.04333333333333344,3
12,No visual information,4.9,1,0.17320508075688776,0.10000000000000002,0.03000000000000001,3,0.9,0.03534797566467094,0.02040816326530611,0.001249479383590169,3,-0.8163265306122449,0.03534797566467094,0.02040816326530611,0.001249479383590169,3,0.8163265306122449,0.17320508075688762,0.09999999999999994,0.029999999999999964,3
13,No visual information,4.9,1,0.20816659994661332,0.12018504251546634,0.043333333333333356,3,1.4333333333333333,0.042482979580941466,0.02452755969703393,0.0018048035540746898,3,-0.7074829931972789,0.042482979580941466,0.02452755969703393,0.0018048035540746898,3,0.7074829931972789,0.2081665999466132,0.12018504251546629,0.04333333333333331,3
14,No visual information,4.9,1,1,0.5773502691896258,1,3,5,0.20408163265306123,0.11782658554890323,0.04164931278633902,3,0.020408163265306048,0.1079898494312078,0.062347968638854986,0.011661807580174932,3,0.14285714285714282,0.5291502622129183,0.30550504633038944,0.28000000000000014,3
15,No visual information,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,2.3333333333333335,0.11782658554890318,0.06802721088435372,0.013883104262113002,3,-0.5238095238095238,0.11782658554890318,0.06802721088435372,0.013883104262113002,3,0.5238095238095238,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
17,No visual information,4.9,1,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,4.333333333333333,0.23565317109780642,0.1360544217687075,0.05553241704845203,3,-0.11564625850340142,0.21208785398802585,0.12244897959183677,0.044981257809246174,3,0.14285714285714282,1.039230484541327,0.6000000000000003,1.080000000000001,3
18,No visual information,4.9,1,0.11547005383792512,0.06666666666666665,0.013333333333333327,3,0.6333333333333333,0.02356531710978067,0.013605442176870763,5.553241704845216e-4,3,-0.8707482993197279,0.02356531710978067,0.013605442176870763,5.553241704845216e-4,3,0.8707482993197279,0.11547005383792526,0.06666666666666674,0.013333333333333357,3
19,No visual information,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.3333333333333333,0.11782658554890321,0.06802721088435375,0.013883104262113009,3,-0.7278911564625851,0.11782658554890321,0.06802721088435375,0.013883104262113009,3,0.7278911564625851,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
20,No visual information,4.9,1,0.5,0.2886751345948129,0.25,3,2.5,0.10204081632653059,0.0589132927744516,0.01041232819658475,3,-0.489795918367347,0.10204081632653059,0.0589132927744516,0.01041232819658475,3,0.489795918367347,0.5,0.2886751345948129,0.25,3
3,No visual information,6.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.3333333333333335,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,-0.6491228070175439,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,0.6491228070175439,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
4,No visual information,6.65,1,1.0408329997330663,0.6009252125773316,1.0833333333333333,3,3.6666666666666665,0.15651624056136335,0.09036469362065136,0.024497333559462563,3,-0.4486215538847118,0.15651624056136335,0.09036469362065136,0.024497333559462563,3,0.4486215538847118,1.0408329997330663,0.6009252125773316,1.0833333333333333,3
5,No visual information,6.65,1,0.7637626158259734,0.4409585518440985,0.5833333333333334,3,3.8333333333333335,0.11485152117683808,0.06630955666828547,0.013190871916633687,3,-0.4235588972431078,0.11485152117683808,0.06630955666828547,0.013190871916633687,3,0.4235588972431078,0.7637626158259734,0.4409585518440985,0.5833333333333334,3
6,No visual information,6.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.8333333333333333,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,-0.7243107769423559,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,0.7243107769423559,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
7,No visual information,6.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,1.6666666666666667,0.08681958935182342,0.050125313283208024,0.00753764109521925,3,-0.7493734335839599,0.08681958935182342,0.050125313283208024,0.00753764109521925,3,0.7493734335839599,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
8,No visual information,6.65,1,3.0550504633038935,1.763834207376394,9.333333333333334,3,7.333333333333333,0.45940608470735234,0.2652382266731419,0.211053950666139,3,0.10275689223057638,0.15261491075326647,0.08811225980574912,0.023291310984227487,3,0.3684210526315789,1.0148891565092222,0.5859465277082317,1.0300000000000002,3
9,No visual information,6.65,1,0.5,0.2886751345948129,0.25,3,3,0.07518796992481203,0.04340979467591171,0.005653230821414438,3,-0.5488721804511278,0.07518796992481203,0.04340979467591171,0.005653230821414438,3,0.5488721804511278,0.5,0.2886751345948129,0.25,3
11,No visual information,6.65,1,1.0408329997330663,0.6009252125773316,1.0833333333333333,3,1.8333333333333333,0.15651624056136335,0.09036469362065136,0.024497333559462563,3,-0.7243107769423559,0.15651624056136335,0.09036469362065136,0.024497333559462563,3,0.7243107769423559,1.0408329997330663,0.6009252125773316,1.0833333333333333,3
12,No visual information,6.65,1,1.0408329997330663,0.6009252125773316,1.0833333333333333,3,1.8333333333333333,0.15651624056136335,0.09036469362065136,0.024497333559462563,3,-0.7243107769423559,0.15651624056136335,0.09036469362065136,0.024497333559462563,3,0.7243107769423559,1.0408329997330663,0.6009252125773316,1.0833333333333333,3
13,No visual information,6.65,1,0.20816659994661332,0.12018504251546634,0.043333333333333356,3,1.5666666666666667,0.03130324811227267,0.01807293872413027,9.798933423785026e-4,3,-0.7644110275689223,0.03130324811227267,0.01807293872413027,9.798933423785026e-4,3,0.7644110275689223,0.20816659994661302,0.12018504251546618,0.04333333333333323,3
14,No visual information,6.65,1,1.5275252316519468,0.881917103688197,2.3333333333333335,3,5.666666666666667,0.22970304235367617,0.13261911333657095,0.05276348766653475,3,-0.1478696741854637,0.18802004344371986,0.1085534226952768,0.0353515367365783,3,0.1829573934837093,1.250333288900737,0.7218802609235907,1.563333333333334,3
15,No visual information,6.65,1,0.40414518843273795,0.23333333333333328,0.16333333333333327,3,4.566666666666666,0.060773712546276365,0.0350877192982456,0.0036934441366574295,3,-0.31328320802005016,0.060773712546276365,0.0350877192982456,0.0036934441366574295,3,0.31328320802005016,0.40414518843273795,0.23333333333333328,0.16333333333333327,3
17,No visual information,6.65,1,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,4.333333333333333,0.17363917870364684,0.10025062656641605,0.030150564380877,3,-0.3483709273182958,0.17363917870364684,0.10025062656641605,0.030150564380877,3,0.3483709273182958,1.1547005383792515,0.6666666666666666,1.3333333333333333,3
18,No visual information,6.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.6666666666666666,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,-0.899749373433584,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,0.899749373433584,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
19,No visual information,6.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.1666666666666665,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,-0.6741854636591479,0.04340979467591171,0.025062656641604012,0.0018844102738048126,3,0.6741854636591479,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
20,No visual information,6.65,1,0.7637626158259734,0.4409585518440985,0.5833333333333334,3,3.3333333333333335,0.11485152117683808,0.06630955666828547,0.013190871916633687,3,-0.4987468671679198,0.11485152117683808,0.06630955666828547,0.013190871916633687,3,0.4987468671679198,0.7637626158259734,0.4409585518440985,0.5833333333333334,3
3,No visual information,9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.3333333333333335,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,-0.7407407407407407,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,0.7407407407407407,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
4,No visual information,9,1,0.7637626158259734,0.4409585518440985,0.5833333333333334,3,3.1666666666666665,0.08486251286955257,0.04899539464934426,0.007201646090534975,3,-0.6481481481481481,0.08486251286955257,0.04899539464934426,0.007201646090534975,3,0.6481481481481481,0.7637626158259734,0.4409585518440985,0.5833333333333334,3
5,No visual information,9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,4.166666666666667,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,-0.5370370370370371,0.03207501495497923,0.01851851851851853,0.0010288065843621409,3,0.5370370370370371,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
6,No visual information,9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,3.1666666666666665,0.06415002990995838,0.03703703703703702,0.004115226337448555,3,-0.6481481481481481,0.06415002990995838,0.03703703703703702,0.004115226337448555,3,0.6481481481481481,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
7,No visual information,9,1,0,0,0,3,2,0,0,0,3,-0.7777777777777778,0,0,0,3,0.7777777777777778,0,0,0,3
8,No visual information,9,1,1.5275252316519468,0.881917103688197,2.3333333333333335,3,7.666666666666667,0.16972502573910517,0.09799078929868854,0.028806584362139915,3,-0.14814814814814814,0.16972502573910517,0.09799078929868854,0.028806584362139915,3,0.14814814814814814,1.5275252316519468,0.881917103688197,2.3333333333333335,3
9,No visual information,9,1,0.6429100507328638,0.3711842908553349,0.41333333333333344,3,2.7333333333333334,0.07143445008142933,0.04124269898392611,0.005102880658436219,3,-0.6962962962962963,0.07143445008142933,0.04124269898392611,0.005102880658436219,3,0.6962962962962963,0.6429100507328638,0.3711842908553349,0.41333333333333344,3
11,No visual information,9,1,0.5,0.2886751345948129,0.25,3,2,0.05555555555555558,0.03207501495497923,0.0030864197530864226,3,-0.7777777777777778,0.05555555555555558,0.03207501495497923,0.0030864197530864226,3,0.7777777777777778,0.5,0.2886751345948129,0.25,3
12,No visual information,9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,2.6666666666666665,0.06415002990995845,0.03703703703703706,0.0041152263374485635,3,-0.7037037037037037,0.06415002990995845,0.03703703703703706,0.0041152263374485635,3,0.7037037037037037,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
13,No visual information,9,1,0.11547005383792526,0.06666666666666674,0.013333333333333357,3,2.066666666666667,0.012830005981991702,0.007407407407407418,1.6460905349794286e-4,3,-0.7703703703703704,0.012830005981991702,0.007407407407407418,1.6460905349794286e-4,3,0.7703703703703704,0.11547005383792526,0.06666666666666674,0.013333333333333357,3
14,No visual information,9,1,1,0.5773502691896258,1,3,7,0.1111111111111111,0.06415002990995843,0.012345679012345678,3,-0.2222222222222222,0.1111111111111111,0.06415002990995843,0.012345679012345678,3,0.2222222222222222,1,0.5773502691896258,1,3
15,No visual information,9,1,0.8660254037844386,0.5,0.75,3,4.5,0.09622504486493767,0.05555555555555559,0.009259259259259267,3,-0.5,0.09622504486493767,0.05555555555555559,0.009259259259259267,3,0.5,0.8660254037844386,0.5,0.75,3
17,No visual information,9,1,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,5.666666666666667,0.12830005981991682,0.07407407407407407,0.016460905349794237,3,-0.37037037037037035,0.12830005981991682,0.07407407407407407,0.016460905349794237,3,0.37037037037037035,1.1547005383792515,0.6666666666666666,1.3333333333333333,3
18,No visual information,9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.3333333333333333,0.03207501495497916,0.01851851851851849,0.0010288065843621368,3,-0.8518518518518519,0.03207501495497916,0.01851851851851849,0.0010288065843621368,3,0.8518518518518519,0.28867513459481287,0.16666666666666666,0.08333333333333333,3
19,No visual information,9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,3.3333333333333335,0.06415002990995838,0.03703703703703702,0.004115226337448555,3,-0.6296296296296297,0.06415002990995838,0.03703703703703702,0.004115226337448555,3,0.6296296296296297,0.5773502691896257,0.3333333333333333,0.3333333333333333,3
20,No visual information,9,1,0,0,0,3,3.5,0,0,0,3,-0.6111111111111112,0,0,0,3,0.6111111111111112,0,0,0,3
