nsub,nbloque,itrial,distancia,respuesta
7.0,2.0,5.0,6.65,3.0
7.0,2.0,3.0,3.65,0.5
7.0,2.0,6.0,9.0,2.5
7.0,2.0,6.0,9.0,3.0
7.0,2.0,2.0,2.7,0.4
7.0,2.0,4.0,4.9,0.75
7.0,2.0,1.0,2.0,0.2
7.0,2.0,4.0,4.9,1.0
7.0,2.0,5.0,6.65,3.0
7.0,2.0,1.0,2.0,0.2
7.0,2.0,3.0,3.65,1.0
7.0,2.0,3.0,3.65,0.75
7.0,2.0,5.0,6.65,1.2
7.0,2.0,1.0,2.0,0.4
7.0,2.0,4.0,4.9,1.1
7.0,2.0,2.0,2.7,0.6
7.0,2.0,6.0,9.0,2.5
7.0,2.0,2.0,2.7,0.6
